node,weighted_degree,betweenness_centrality,pagerank,org_name
organization_3482,6,7.788982492924398e-06,0.0001830607383706564,Matthieu Lin3
organization_3480,6,7.788982492924398e-06,0.0001830607383706564,Wentao Zhang2
organization_3479,6,7.788982492924398e-06,0.0001830607383706564,Shanghai Artifcial Intelligence Laboratory
organization_3481,6,7.788982492924398e-06,0.0001830607383706564,Conghui He1†
organization_3478,6,7.788982492924398e-06,0.0001830607383706564,Shawn Wang3
organization_1061,7,1.3944849311485494e-05,0.0001830072252141719,Calera Capital
organization_1065,7,1.3944849311485494e-05,0.0001830072252141719,IIT Bombay
organization_1063,7,1.3944849311485494e-05,0.0001830072252141719,"Dashworks Technologies, Inc."
organization_1062,7,1.3944849311485494e-05,0.0001830072252141719,Two Sigma Investments
organization_1518,5,0.0,0.00018264852669033584,"University of Toronto, Canada"
organization_1516,5,0.0,0.00018264852669033584,"NVIDIA, Germany"
organization_1515,5,0.0,0.00018264852669033584,[NMüller et al.]
organization_1519,5,0.0,0.00018264852669033584,[Rho et al.]
organization_1517,5,0.0,0.00018264852669033584,"Adobe, Canada"
organization_2594,8,9.174040492574963e-05,0.00018262900900354706,Pika Labs
organization_579,4,0.0,0.00018255107534609255,"School of Information Science and Technology, Fudan University, China"
organization_578,4,0.0,0.00018255107534609255,"Tencent PCG, China"
organization_577,4,0.0,0.00018255107534609255,Shanghai Engineering Research Center of Intelligent Vision and Imaging
organization_576,4,0.0,0.00018255107534609255,Shanghai Engineering Research Center of Energy Efficient and Custom AI IC
organization_330,7,1.2273046420476147e-05,0.00018245461159507222,Westlake Institute for Advanced Study
organization_1200,5,0.0,0.00018227639180678386,Shanghai Institute for Advanced Study of Zhejiang University
organization_1204,5,0.0,0.00018227639180678386,"Zhejiang – Singapore Innovation and AI Joint Research Lab, Hangzhou"
organization_1203,5,0.0,0.00018227639180678386,"ZJU – UIUC Institute, Zhejiang University"
organization_1201,5,0.0,0.00018227639180678386,Hikvision Research Institute
organization_2845,8,0.0001106666494814545,0.0001820364948355138,"Shenzhen Institute of Advanced Technology (SIAT), Chinese Academy of Sciences"
organization_822,5,0.0,0.00018190642117590913,† Corresponding Author
organization_825,5,0.0,0.00018190642117590913,TPTU: Large Language Model-based AI Agents for Task Planning and Tool Usage
organization_826,5,0.0,0.00018190642117590913,* Student Candidate
organization_823,5,0.0,0.00018190642117590913,‡ Equal Contribution
organization_1716,6,4.762318007315008e-06,0.00018171472059256321,Microsoft Research Core
organization_1720,6,4.762318007315008e-06,0.00018171472059256321,Microsoft Gaming US
organization_1718,6,4.762318007315008e-06,0.00018171472059256321,MSR Accelerator
organization_1719,6,4.762318007315008e-06,0.00018171472059256321,"MSR AI Frontiers, Newyork"
organization_1717,6,4.762318007315008e-06,0.00018171472059256321,Microsoft Applied Robotics Research
organization_370,7,5.356966290966016e-05,0.00018122399559565488,University of Wisconsin–Madison
organization_1974,6,2.491911286568634e-05,0.00018107445067778414,MCML
organization_1178,6,0.0,0.00018106497763836692,Bard
organization_1179,6,0.0,0.00018106497763836692,Imagen
organization_1181,6,0.0,0.00018106497763836692,Midjourney
organization_1180,6,0.0,0.00018106497763836692,Stable Diffusion
organization_1177,6,0.0,0.00018106497763836692,PaLM 2
organization_2790,2,0.0,0.00018057822153719463,Team
organization_2789,2,0.0,0.00018057822153719463,Gemma Institute
organization_2563,6,2.509756859379882e-05,0.0001802815327589841,Shenzhen Research Institute of Big Data
organization_3174,6,6.250214108724337e-06,0.0001802721960758021,GeneratedMatched
organization_3173,6,6.250214108724337e-06,0.0001802721960758021,GLIDE
organization_3175,6,6.250214108724337e-06,0.0001802721960758021,LAION-Aesthetics
organization_3172,6,6.250214108724337e-06,0.0001802721960758021,DeepFloydIF
organization_2406,6,2.3251933920540134e-05,0.00018019541707366352,"Sea AI Lab, Singapore"
organization_1237,7,2.557537440193416e-05,0.00018009137003309708,Petuum Inc.
organization_3198,3,0.0,0.00017999732335310722,"Tsinghua Laboratory of Brain and Intelligence (THBI), IDG/McGovern Institute for Brain Research, Tsinghua University"
organization_3200,3,0.0,0.00017999732335310722,"National Institute of Informatics, Tokyo, Japan"
organization_3199,3,0.0,0.00017999732335310722,Chinese Institute for Brain Research (CIBR)
organization_1142,4,0.00045705605174853776,0.00017986061280554597,DeepSeek AI
organization_2879,7,2.038065355084919e-05,0.00017951664166175583,01.ai
organization_3525,5,0.0,0.00017927452934987529,Alibaba Research
organization_3524,5,0.0,0.00017927452934987529,Institute for Applied Physics and Information Technology (IAFIT)
organization_2828,7,6.19735111767776e-05,0.0001792072170805918,S-Lab
organization_1256,6,6.973548011118555e-06,0.00017840647130872118,Canada
organization_1993,4,0.0,0.00017833682230487358,"Key Laboratory of Medical Electronics and Digital Health of Zhejiang Province,"
organization_1991,4,0.0,0.00017833682230487358,"Engineering Research Center of Intelligent Human Health Situation Awareness of Zhejiang Province,"
organization_1992,4,0.0,0.00017833682230487358,"G60 STI Valley Industry & Innovation Institute, Jiaxing University"
organization_1994,4,0.0,0.00017833682230487358,Jiaxing University
organization_2256,6,1.7245257636426642e-06,0.00017824115958047705,LightIllusions
organization_2255,6,1.7245257636426642e-06,0.00017824115958047705,HuaiGuo Institute of Tech (CraftsMan)
organization_2254,6,1.7245257636426642e-06,0.00017824115958047705,University of Hong Kong (HKU)
organization_2257,6,1.7245257636426642e-06,0.00017824115958047705,"Connect, HKU"
organization_2763,7,1.8348284885263344e-05,0.00017821590803984648,University of Shanghai for Science and Technology
organization_2762,7,1.8348284885263344e-05,0.00017821590803984648,Nanjing Audit University
organization_2764,7,1.8348284885263344e-05,0.00017821590803984648,Institute of High Performance Computing
organization_2765,7,1.8348284885263344e-05,0.00017821590803984648,Ikea Institute
organization_2287,6,6.164023729065346e-05,0.00017782345204360388,Harbin Engineering University
organization_1423,7,3.0173238670911167e-05,0.00017782219525155422,Indiana University
organization_1724,6,9.693938454470643e-06,0.00017759636261634995,School of Cyber Science and Engineering
organization_1721,6,9.693938454470643e-06,0.00017759636261634995,Institute of Cyber Science and Engineering
organization_1586,6,1.421538880305329e-06,0.0001775523060434269,Redwood Research
organization_1583,6,1.421538880305329e-06,0.0001775523060434269,Alignment Research Center
organization_1584,6,1.421538880305329e-06,0.0001775523060434269,Apart Research
organization_1585,6,1.421538880305329e-06,0.0001775523060434269,Open Philanthropy
organization_381,7,1.668578984061958e-05,0.00017736381643762526,"National Key Laboratory for Multimedia Information Processing,"
organization_383,7,1.668578984061958e-05,0.00017736381643762526,"School of Computer Science, Peking University"
organization_2317,4,0.0,0.00017717446919632862,VQGAN
organization_2318,4,0.0,0.00017717446919632862,Technical University Munich
organization_2319,4,0.0,0.00017717446919632862,Image Reconstruction
organization_2316,4,0.0,0.00017717446919632862,TiTok
organization_3633,4,0.0,0.0001766005234031601,ShapeNet
organization_3635,4,0.0,0.0001766005234031601,Procedurally generated 3D shapes
organization_3632,4,0.0,0.0001766005234031601,Point-MAE-SN
organization_3634,4,0.0,0.0001766005234031601,Point-MAE-Zero
organization_3392,6,9.185386556810547e-06,0.00017628974971362903,cao.yuanwu@zs-hospital.sh.cn
organization_3393,6,9.185386556810547e-06,0.00017628974971362903,liquan@shanghaitech.edu.cn
organization_3391,6,9.185386556810547e-06,0.00017628974971362903,Zhongshan Hospital Fudan University
organization_2430,7,1.864037633413352e-05,0.00017609310879400974,Rochester Institute of Technology
organization_3390,6,0.0,0.00017607537667675897,SICHuan University of Electronic Technology
organization_3389,6,0.0,0.00017607537667675897,University of Memphis
organization_3388,6,0.0,0.00017607537667675897,"Shenzhen Institute of Advanced Technology, CAS"
organization_2610,4,0.0,0.00017569275202039203,Ethan Chern *Jiadi Su *Yan Ma *Pengfei Liu†
organization_2613,4,0.0,0.00017569275202039203,"ANOLE : An Open, Autoregressive, Native Large Multimodal"
organization_2611,4,0.0,0.00017569275202039203,GenerativeAIResearch
organization_2612,4,0.0,0.00017569275202039203,Models for Interleaved Image-Text Generation
organization_2017,4,8.148398305981603e-06,0.00017500384775289796,Sungkyunkwan University
organization_2025,4,0.0,0.00017479641697682819,Silo AI
organization_2026,4,0.0,0.00017479641697682819,CSC – IT Center for Science
organization_2023,4,0.0,0.00017479641697682819,University of Helsinki
organization_2024,4,0.0,0.00017479641697682819,University of Turku
organization_493,7,0.0001895066472878994,0.0001744205128881636,Deepeleph
organization_2388,5,2.077825984080788e-06,0.00017427855144314477,Aula Fellowship for AI
organization_2387,5,2.077825984080788e-06,0.00017427855144314477,Society of Women Engineers
organization_2385,5,2.077825984080788e-06,0.00017427855144314477,DeepSig Inc.
organization_1304,3,0.0,0.00017411301700966756,Lamarr Institute
organization_1305,3,0.0,0.00017411301700966756,FZ Jülich
organization_2491,5,7.348196560597891e-07,0.00017411034191772465,Universität Hamburg
organization_1481,6,2.708508970242019e-05,0.0001734378930077385,LJK
organization_1480,6,2.708508970242019e-05,0.0001734378930077385,Grenoble INP
organization_1479,6,2.708508970242019e-05,0.0001734378930077385,Univ. Grenoble Alpes
organization_1293,7,8.478528318954112e-05,0.00017329545866013904,UNC-Chapel Hill
organization_1835,2,0.0004008756217958575,0.00017328783058329452,ITMO University
organization_2082,4,0.0,0.00017316001841606176,"Department of Physics, University of California, Berkeley"
organization_2079,4,0.0,0.00017316001841606176,"Department of Chemistry, University of California, Berkeley"
organization_2081,4,0.0,0.00017316001841606176,"Extreme-Scale Data Science and Analytics, Sandia National Laboratories"
organization_2080,4,0.0,0.00017316001841606176,Berkeley Center for Quantum Information and Computation
organization_1948,3,0.0,0.00017216211115723262,"School of Cyber Science and Technology, Shandong University"
organization_479,3,0.0,0.00017216211115723262,Indiana University Bloomington
organization_1947,3,0.0,0.00017216211115723262,"Department of Computer Science, Metropolitan College, Boston University"
organization_2877,4,0.0,0.00017215782747998247,KT Corp.
organization_454,4,0.00040087562179585745,0.00017200033026856828,The Open University
organization_2890,4,0.0004022731574203409,0.00017195926814655543,Sichuan University
organization_1338,5,0.0,0.00017162115025222592,"Institute for AI, Peking University"
organization_1340,5,0.0,0.00017162115025222592,Huawei Noah’s Ark LAB
organization_1341,5,0.0,0.00017162115025222592,Taobao & Tmall Group of Alibaba
organization_402,4,0.00021733848816671164,0.0001715356849466291,The University of Edinburgh
organization_234,6,5.726650940423272e-05,0.0001715249189476305,National Key Laboratory of General Artificial Intelligence
organization_1104,6,9.990594661879335e-05,0.00017109702661451042,Ours
organization_2607,7,1.7597368627518183e-05,0.00017105177876014854,Illinois Tech
organization_2606,7,1.7597368627518183e-05,0.00017105177876014854,ESSEC
organization_1426,5,0.0,0.00017094043717243225,"Independent Researcher, Tokyo"
organization_1428,5,0.0,0.00017094043717243225,Linkoping University
organization_1425,5,0.0,0.00017094043717243225,"Computer Vision Center, Universitat Autònoma de Barcelona"
organization_1427,5,0.0,0.00017094043717243225,VCIP
organization_1283,6,2.7761650480527787e-05,0.0001707525940179448,HKUST (GZ)
organization_2506,6,8.944707733154089e-06,0.00017069861074411159,Beijing Institute for General Artificial Intelligence
organization_3316,7,0.0,0.00017064876794741329,AIWaves
organization_486,3,0.00040585205615640765,0.00017057812442652969,University of Hamburg
organization_2907,7,7.802406058052152e-06,0.00017053400065597472,Guangzhou Urban Planning & Design Survey Research Institute
organization_2908,7,7.802406058052152e-06,0.00017053400065597472,Saint Louis University
organization_2906,7,7.802406058052152e-06,0.00017053400065597472,"Sichuan Highway Planning, Survey, Design and Research Institute Ltd"
organization_1698,3,0.0,0.00017026196034284683,Huawei Consumer Business Group.
organization_1697,3,0.0,0.00017026196034284683,Peking University.
organization_1699,3,0.0,0.00017026196034284683,Huawei Noah’s Ark Lab.
organization_1998,2,0.00040087562179585734,0.00016893543165079545,National Institute of Advanced Industrial Science and Technology
organization_1109,4,0.0,0.00016882552800150748,Shengshu Technology
organization_1108,4,0.0,0.00016882552800150748,Pazhou Lab (Huangpu)
organization_1110,4,0.0,0.00016882552800150748,Tsinghua-Bosch Joint ML Center
organization_1111,4,0.0,0.00016882552800150748,Institute for AI
organization_1354,6,7.264141764130664e-05,0.00016844390676995925,"MThreads, Inc."
organization_2869,4,0.0,0.00016834387579898203,"Key Laboratory of Speech Acoustics and Content Understanding, Institute of Acoustics, Chinese Academy of Sciences"
organization_2871,4,0.0,0.00016834387579898203,Centre Inria de l’Université de Lorraine
organization_2872,4,0.0,0.00016834387579898203,National Institute of Informatics
organization_3047,5,7.980820201322626e-05,0.00016824098338914909,"University of Massachusetts, Amherst"
organization_2888,5,0.00015465494385331026,0.00016801669458198513,National Tsing Hua University
organization_741,6,2.0498364188807434e-05,0.0001675612597323931,PSLR.Research University
organization_740,6,2.0498364188807434e-05,0.0001675612597323931,Ecole normale supérieure
organization_2873,3,0.0,0.00016753090042336132,Laboratory of Advanced Natural Language Processing (ANLP)
organization_2874,3,0.0,0.00016753090042336132,AQUILA
organization_3655,6,1.0993859983637946e-06,0.00016723514701989561,hyang@fastmail.com
organization_3657,6,1.0993859983637946e-06,0.00016723514701989561,w2ren@uwaterloo.ca
organization_3654,6,1.0993859983637946e-06,0.00016723514701989561,wenhuchen@uwaterloo.ca
organization_3656,6,1.0993859983637946e-06,0.00016723514701989561,tiger-ai-lab.github.io/VISTA/
organization_1763,4,0.0,0.00016707053042050283,"Microsoft, Redmond, Washington, USA"
organization_1762,4,0.0,0.00016707053042050283,"Microsoft Research, Cambridge, UK"
organization_1760,4,0.0,0.00016707053042050283,"Microsoft, London, UK"
organization_1761,4,0.0,0.00016707053042050283,"Microsoft Research, Redmond, Washington, USA"
organization_204,6,4.0881239163938224e-05,0.00016698280041890757,Kings College London
organization_1145,6,4.26228618421103e-05,0.00016695272345097255,Berkeley
organization_2932,5,3.871966219191392e-05,0.0001663131884305694,The University of Queensland
organization_2084,4,2.2356890143275158e-05,0.0001658688274881612,"Institute for Artificial Intelligence, Peking University"
organization_3509,5,3.1535014683559535e-06,0.00016577248373334639,Microsoft Research Asia Singapore
organization_3511,5,3.1535014683559535e-06,0.00016577248373334639,"C-FAIR, Shandong University"
organization_3510,5,3.1535014683559535e-06,0.00016577248373334639,Institute of High Performance Computing (IHPC)
organization_1316,7,5.403181697326075e-05,0.00016566509985129093,"GenAI, Meta"
organization_2227,4,9.591892750537445e-06,0.00016558009037511293,SberAI
organization_2226,4,9.591892750537445e-06,0.00016558009037511293,Lomonosov Moscow State University
organization_132,5,0.0,0.0001655009474198113,"AI Group, WeBank Co., Ltd"
organization_129,5,0.0,0.0001655009474198113,Weicheng Wang
organization_3518,5,0.0,0.00016541954090942924,Illinois
organization_3516,5,0.0,0.00016541954090942924,illinois.edu
organization_3517,5,0.0,0.00016541954090942924,huan-zhang.com
organization_3519,5,0.0,0.00016541954090942924,berkeley.edu
organization_3051,2,0.0,0.000165406525637882,National Center for Computational Sciences
organization_3050,2,0.0,0.000165406525637882,I am unable to find any other organizations in the provided text.
organization_3278,3,0.0,0.00016464981879183701,"The Shenzhen Institute of Artificial Intelligence and Robotics for Society,"
organization_3277,3,0.0,0.00016464981879183701,"Guangdong Provincial Key Laboratory of Future Networks of Intelligence,"
organization_3276,3,0.0,0.00016464981879183701,"School of Science and Engineering, The Chinese University of Hong Kong,"
organization_434,6,4.289934359009883e-05,0.00016442665358206866,MPI for Intelligent Systems
organization_2322,5,3.285464919005826e-06,0.00016424167362831974,Pjlab.org.cnYuqiang
organization_2321,5,3.285464919005826e-06,0.00016424167362831974,Pjlab.org.cnDongzhan
organization_2320,5,3.285464919005826e-06,0.00016424167362831974,Sydney.edu.auWanli.ouyang
organization_2323,5,3.285464919005826e-06,0.00016424167362831974,Ustc.eduXiaoshuihuang2019@gmail.com
organization_1192,7,0.00013048756725789784,0.0001640697211517635,Meta AI Research
organization_1144,6,7.597377095256899e-06,0.0001637952345764752,National Key Laboratory for Multimedia Information Processing
organization_816,4,0.0,0.00016358288837120498,"Clinical Research Analytics, Providence Health & Services"
organization_815,4,0.0,0.00016358288837120498,"Earle A. Chiles Research Institute, Providence Cancer Institute"
organization_813,4,0.0,0.00016358288837120498,Providence Health & Services Molecular Genomics Laboratory
organization_814,4,0.0,0.00016358288837120498,Providence Health & Services Clinical Research Analytics
organization_2263,5,4.114412269561375e-06,0.0001633819564600595,akio.kodaira@berkeley.edu
organization_2260,5,4.114412269561375e-06,0.0001633819564600595,xuchenfeng@berkeley.edu
organization_2262,5,4.114412269561375e-06,0.0001633819564600595,dianam@utexas.edu
organization_2261,5,4.114412269561375e-06,0.0001633819564600595,jeffliang@utexas.edu
organization_2878,4,0.0004169068553719124,0.00016287213890919436,DeepSeek-AI
organization_1435,4,0.0,0.00016281107140061723,"Center for Artificial Intelligence and Robotics, HKISI CAS"
organization_1432,4,0.0,0.00016281107140061723,"Harbin Institute of Technology, HIT"
organization_1433,4,0.0,0.00016281107140061723,"University of Chinese Academy of Sciences, UCAS"
organization_947,3,0.00040472680914203603,0.00016265950885856084,University of Liège
organization_3295,3,0.0,0.00016255828131158886,NA VER Cloud Multimodal AI
organization_3296,3,0.0,0.00016255828131158886,Navercorp
organization_3297,3,0.0,0.00016255828131158886,GitHub Square
organization_3349,5,1.287507968243335e-05,0.00016243324409504403,Division of Artificial Intelligence in Medicine
organization_3347,5,1.287507968243335e-05,0.00016243324409504403,Biomedical Imaging Research Institute
organization_3348,5,1.287507968243335e-05,0.00016243324409504403,Cedars-Sinai Medical Center
organization_1635,6,4.425064037364106e-05,0.00016238418484215196,MMLab
organization_2928,6,1.7895184080609024e-06,0.00016236231716524127,Squirrel AI Learning
organization_2929,6,1.7895184080609024e-06,0.00016236231716524127,NJU
organization_3326,2,0.0,0.00016199545116209993,"Descartes Labs , Inc."
organization_3327,2,0.0,0.00016199545116209993,Intelligence and Space Research Division
organization_3545,3,0.0,0.00016191402384503828,University of California San Francisco
organization_3547,3,0.0,0.00016191402384503828,PhenoTips
organization_3546,3,0.0,0.00016191402384503828,Plix AI
organization_2457,3,0.0,0.00016140917226313044,"Institutskiy pereulok, 9, Dolgoprudny, 141701, Russia"
organization_2458,3,0.0,0.00016140917226313044,"4B 08, Kutuzovsky prospect 32 build. 1, Moscow, 121170, Russia"
organization_83,6,0.0,0.0001614011302307855,National Library of Medicine
organization_81,6,0.0,0.0001614011302307855,Lister Hill National Center for Biomedical Communications
organization_84,6,0.0,0.0001614011302307855,"New York, NY , USA"
organization_1197,6,2.951228578489272e-05,0.00016135772463056635,"School of Software Engineering, Xi’an Jiaotong University"
organization_1198,6,2.951228578489272e-05,0.00016135772463056635,"Computer Vision Lab, TU Wien"
organization_1270,3,0.0,0.00016135707073019608,Peking University Shenzhen Graduate School
organization_1269,3,0.0,0.00016135707073019608,"AI for Science (AI4S)-Preferred Program, Peking University Shenzhen Graduate School"
organization_1271,3,0.0,0.00016135707073019608,PandaVilla Tech Limited
organization_2110,5,4.0323351715907104e-05,0.00016097772390308426,Tencent Robotics X
organization_353,6,8.669372983856646e-05,0.0001609612680774707,Changsha University of Science and Technology
organization_351,6,8.669372983856646e-05,0.00016096126807747067,Tufts University
organization_2994,1,0.0,0.00016082871370883803,Sir Salimullah Medical College
organization_53,1,0.0,0.000160828713708838,IEEE
organization_2528,1,0.0,0.000160828713708838,"CLCG, University of Groningen"
organization_865,1,0.0,0.000160828713708838,National Institute of Technology Silchar
organization_3002,1,0.0,0.000160828713708838,Norway
organization_2915,1,0.0,0.000160828713708838,MICC
organization_1173,1,0.0,0.000160828713708838,"Google Research, Zurich"
organization_1849,3,0.0,0.0001606862790436996,Wuhan university
organization_1850,3,0.0,0.0001606862790436996,Nankai International Advanced Research Institute (Shenzhen Futian)
organization_1887,6,3.0876786018909716e-05,0.00016028050931067266,Microsoft Azure
organization_2831,4,0.0,0.00015989088737999358,"Key Laboratory of System Software, Chinese Academy of Sciences"
organization_2829,4,0.0,0.00015989088737999358,"Institute of Software, Chinese Academy of Sciences, Beijing, China"
organization_2832,4,0.0,0.00015989088737999358,State Key Laboratory of Computer Science
organization_709,6,0.0,0.00015962555499070784,Salesforce Inc.
organization_3551,3,0.0,0.0001592738778991754,UCL Technical University of Darmstadt
organization_3550,3,0.0,0.0001592738778991754,AI Centre
organization_3549,3,0.0,0.0001592738778991754,Huawei Noah’s Ark
organization_3159,3,0.0,0.00015919061503009692,LightOn
organization_3157,3,0.0,0.00015919061503009692,Answer.AI
organization_3158,3,0.0,0.00015919061503009692,France
organization_1284,5,2.1235087350654165e-05,0.00015909797899414565,Zhejiang Lab
organization_3267,3,0.0,0.00015903269345096506,"Institute for Machine Learning, JKU Linz"
organization_3269,3,0.0,0.00015903269345096503,NXAI GmbH
organization_1067,6,4.89268956682162e-05,0.00015855179022562825,Institute for Advanced Architecture of Catalonia (IAAC)
organization_1068,6,4.89268956682162e-05,0.00015855179022562825,Allen Institute for Artificial Intelligence (AI2)
organization_391,5,7.513727656316264e-06,0.000158413309374504,Scuola Normale Superiore di Pisa
organization_388,5,7.513727656316264e-06,0.000158413309374504,"Max-Planck Institute for Intelligent Systems, Tübingen"
organization_1153,2,0.00040087562179585734,0.0001582874525930944,Huazhong University of Science & Technology
organization_948,4,0.0,0.00015826811560318654,Nanjing University of Aeronautics and Astronautics
organization_3146,4,0.0,0.00015826811560318654,National Engineering Laboratory for Integrated Aero-space-Ground-Ocean Big Data Application Technology
organization_3145,4,0.0,0.00015826811560318654,Western Norway University of Applied Sciences
organization_2652,4,0.0,0.0001581894868721536,UCLouvain
organization_2650,4,0.0,0.0001581894868721536,New York University Tandon
organization_2651,4,0.0,0.0001581894868721536,Flinders University
organization_702,3,0.0004008756217958573,0.00015812872263364978,Auburn University
organization_1054,5,0.0008043373522098106,0.0001580683340406242,Beijing Language and Culture University
organization_17,2,0.00040087562179585734,0.00015803942683337413,"National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences"
organization_1829,5,0.0,0.00015789307165961803,Communication University of Zhejiang
organization_1831,5,0.0,0.00015789307165961803,Beijing Key Laboratory of Advanced Information Science and Network
organization_1832,5,0.0,0.00015789307165961803,HAOMO.AI
organization_1981,5,1.9279591012416144e-05,0.00015783959580584688,Huawei Cloud
organization_1006,6,4.7110753862437984e-05,0.00015769848667609228,Technion - Israel Institute of Technology
organization_1633,5,5.7205879598118224e-05,0.00015768906839509032,"MAIS, Institute of Automation, CAS"
organization_1631,5,5.7205879598118224e-05,0.00015768906839509032,"Institute of Computing Technology, CAS"
organization_2431,6,1.16206313530602e-05,0.0001576697601924202,Fatima Fellowship
organization_2432,6,1.16206313530602e-05,0.0001576697601924202,"AI Institute, University of South Carolina"
organization_205,6,3.698195391203698e-05,0.00015764257632351608,The Chinese University of Hong Kong (Shenzhen)
organization_217,3,0.0,0.000157639396267769,SNU AI Center
organization_219,3,0.0,0.000157639396267769,NA VER Cloud
organization_3439,5,0.0,0.00015754984497831303,SD3
organization_3437,5,0.0,0.00015754984497831303,Helmholtz Munich
organization_3438,5,0.0,0.00015754984497831303,SDXL
organization_2825,4,0.0,0.0001573671425689366,Computer Vision Lab.
organization_2824,4,0.0,0.0001573671425689366,ECE & ASRI
organization_1328,5,7.900535840994921e-06,0.00015735918316333447,NeuDim
organization_1157,5,2.5374084689361703e-06,0.00015720192088890763,"Institute of Artiﬁcial Intelligence, Hefei Comprehensive National Science Center"
organization_1725,3,0.0,0.00015704221884774882,The University of Mississippi
organization_1727,3,0.0,0.00015704221884774882,"ISTI-CNR, Pisa, Italy"
organization_1726,3,0.0,0.00015704221884774882,MIT Lincoln Laboratory
organization_2449,5,2.1158122620233482e-05,0.00015685361303070848,OneLineAI
organization_1307,5,5.422139343105226e-06,0.00015673041838209736,IIT Kharagpur
organization_2927,5,5.422139343105226e-06,0.00015673041838209733,Aditya English Medium School
organization_2437,5,1.8612908155473253e-06,0.00015644563619414075,Sourcegraph
organization_2434,5,1.8612908155473253e-06,0.00015644563619414075,"Gemini [Team et al., 2023]"
organization_2436,5,1.8612908155473253e-06,0.00015644563619414075,"Codex [Chen et al., 2021]"
organization_2435,5,1.8612908155473253e-06,0.00015644563619414075,Tabnine
organization_856,2,0.0,0.00015635865479173044,NNASISENSE
organization_2533,3,0.0,0.00015634021900172922,"National Engineering Research Center for Software Engineering, Peking University,"
organization_2535,3,0.0,0.00015634021900172922,"School of Computer Science, Peking University,"
organization_2534,3,0.0,0.00015634021900172922,"Key Laboratory of High Confidence Software Technologies, Ministry of Education,"
organization_1842,3,0.0,0.00015630916050079043,"C4DM, Queen Mary University of London"
organization_1843,3,0.0,0.00015630916050079043,"AIS, The Hong Kong University of Science and Technology"
organization_1844,3,0.0,0.00015630916050079043,Multimodal Art Projection
organization_203,3,0.00040087562179585734,0.0001561629373667495,Alexa AI
organization_2442,6,4.9088355720045666e-05,0.00015606095624572404,Nanjing University of Posts and Telecommunications
organization_836,2,0.00040087562179585723,0.00015601239589222593,ByteDance Research
organization_2691,3,0.0,0.00015577554575446612,"TMLR Group, Hong Kong Baptist University"
organization_2692,3,0.0,0.00015577554575446612,"Sydney AI Center, The University of Sydney"
organization_2690,3,0.0,0.00015577554575446612,RIKEN Center for Advanced Intelligence Project
organization_1693,5,0.0,0.0001557502194715036,"Tianjin, China"
organization_1691,5,0.0,0.0001557502194715036,City of Hong Kong
organization_2581,5,0.0,0.00015564194528908947,Multimedia Laboratory (MMLab)
organization_453,5,4.6800693546374015e-06,0.00015543361958637766,Meta AI (FAIR)
organization_2022,6,5.045454984030008e-05,0.00015535625742790513,ModelBest.Inc
organization_2867,6,3.067193466846539e-05,0.00015510908037806204,INF Technology
organization_2866,6,3.067193466846539e-05,0.00015510908037806204,"ICT, Chinese Academy of Sciences"
organization_2013,5,0.0,0.0001548987501853403,LY Corporation
organization_2014,5,0.0,0.0001548987501853403,Tokyo University of Science
organization_21,2,0.0,0.00015466494286210384,"College of Computing and Data Science, Nanyang Technological University"
organization_19,2,0.0,0.00015466494286210384,Hangzhou High-Tech Zone (Binjiang) Institute of Blockchain and Data Security
organization_1890,2,0.0,0.00015448203916162693,Philips Healthcare
organization_1892,2,0.0,0.00015448203916162693,King’s College London
organization_99,3,0.0,0.00015441284615812416,University of Maryland Baltimore County
organization_101,3,0.0,0.00015441284615812416,University of New Mexico
organization_1665,2,0.00040087562179585734,0.00015433851126359058,University of Würzburg
organization_1845,5,4.348766410283261e-05,0.00015413216811541373,"Language Technology Lab, University of Cambridge"
organization_2999,2,0.00040087562179585723,0.00015403131881350086,Huawei Technologies Ltd
organization_530,3,0.0,0.00015365433241507084,Trinity College Dublin
organization_531,3,0.0,0.00015365433241507084,VinAI
organization_1331,2,0.00040087562179585734,0.0001533373696372286,"Google, Inc."
organization_347,4,0.0,0.0001532767216961128,Daniele Paliotta
organization_350,4,0.0,0.0001532767216961128,François Fleuret
organization_348,4,0.0,0.0001532767216961128,Martin Jaggi
organization_3474,1,0.0,0.00015297508559832613,"University of Maryland, College Park, USA"
organization_2298,2,0.0,0.00015293970934746157,"State Key Laboratory of Communication Content Cognition, People’s Daily Online"
organization_2299,2,0.0,0.00015293970934746157,"The CoAI Group, DCST, Institute for Artificial Intelligence, State Key Lab of Intelligent Technology and Systems, Beijing National Research Center for Information Science and Technology, Tsinghua University"
organization_3229,3,0.0,0.00015290303403322556,NCSOFT
organization_2977,6,5.580792997509918e-06,0.00015261398256131607,CIFAR Fellow
organization_1319,6,1.528602410154676e-05,0.00015248889137522162,SCUT
organization_269,5,0.0,0.00015245512056304898,Princeton Neuroscience Institute
organization_270,5,0.0,0.00015245512056304898,Medical AI Research Center (MedARC)
organization_573,6,8.700259584303036e-06,0.00015221600005674987,Institute of Technology Madras
organization_1170,5,2.7538920604422656e-05,0.0001521159901898023,V AST
organization_2680,3,0.0,0.00015180735593894117,"Huawei Noah’s Ark Lab, Montréal, Canada"
organization_2679,3,0.0,0.00015180735593894117,"Huawei Noah’s Ark Lab, Beijing, China"
