paper_id,organization_id
paper_2358,organization_2250
paper_2360,organization_27
paper_2360,organization_23
paper_2361,organization_600
paper_2361,organization_2251
paper_2361,organization_26
paper_2362,organization_24
paper_2363,organization_26
paper_2363,organization_116
paper_2364,organization_48
paper_2364,organization_668
paper_2366,organization_278
paper_2366,organization_890
paper_2366,organization_610
paper_2366,organization_2252
paper_2366,organization_136
paper_2367,organization_48
paper_2367,organization_2253
paper_2368,organization_2254
paper_2368,organization_2255
paper_2368,organization_2256
paper_2368,organization_124
paper_2368,organization_322
paper_2368,organization_1382
paper_2368,organization_2257
paper_2369,organization_1324
paper_2370,organization_119
paper_2371,organization_2258
paper_2371,organization_561
paper_2371,organization_1768
paper_2372,organization_116
paper_2373,organization_471
paper_2373,organization_26
paper_2373,organization_213
paper_2373,organization_28
paper_2373,organization_322
paper_2374,organization_1230
paper_2374,organization_195
paper_2374,organization_12
paper_2374,organization_48
paper_2374,organization_390
paper_2374,organization_582
paper_2375,organization_1332
paper_2376,organization_2259
paper_2378,organization_2260
paper_2378,organization_2261
paper_2378,organization_2262
paper_2378,organization_384
paper_2378,organization_50
paper_2378,organization_2263
paper_2379,organization_2264
paper_2379,organization_2265
paper_2380,organization_26
paper_2380,organization_1375
paper_2380,organization_2266
paper_2380,organization_2267
paper_2381,organization_565
paper_2381,organization_15
paper_2381,organization_36
paper_2383,organization_321
paper_2383,organization_35
paper_2384,organization_76
paper_2385,organization_2268
paper_2385,organization_2269
paper_2387,organization_468
paper_2387,organization_2270
paper_2387,organization_611
paper_2387,organization_71
paper_2388,organization_361
paper_2389,organization_2271
paper_2390,organization_64
paper_2391,organization_561
paper_2392,organization_155
paper_2392,organization_35
paper_2392,organization_2272
paper_2392,organization_762
paper_2392,organization_314
paper_2393,organization_161
paper_2393,organization_76
paper_2393,organization_194
paper_2394,organization_2273
paper_2394,organization_120
paper_2394,organization_36
paper_2394,organization_15
paper_2394,organization_2274
paper_2395,organization_525
paper_2395,organization_667
paper_2395,organization_107
paper_2396,organization_250
paper_2396,organization_636
paper_2397,organization_2275
paper_2397,organization_2276
paper_2397,organization_2277
paper_2397,organization_2278
paper_2398,organization_30
paper_2399,organization_2279
paper_2400,organization_1021
paper_2400,organization_76
paper_2401,organization_48
paper_2401,organization_1234
paper_2402,organization_313
paper_2404,organization_850
paper_2405,organization_63
paper_2405,organization_2280
paper_2405,organization_26
paper_2405,organization_2281
paper_2406,organization_193
paper_2406,organization_124
paper_2407,organization_2282
paper_2407,organization_2283
paper_2408,organization_2284
paper_2408,organization_116
paper_2409,organization_28
paper_2409,organization_40
paper_2410,organization_28
paper_2410,organization_850
paper_2410,organization_327
paper_2411,organization_250
paper_2411,organization_48
paper_2412,organization_2285
paper_2412,organization_221
paper_2412,organization_2286
paper_2413,organization_2287
paper_2413,organization_117
paper_2413,organization_118
paper_2413,organization_2288
paper_2414,organization_200
paper_2415,organization_1644
paper_2415,organization_25
paper_2415,organization_345
paper_2415,organization_96
paper_2416,organization_599
paper_2416,organization_638
paper_2417,organization_35
paper_2418,organization_79
paper_2418,organization_12
paper_2419,organization_120
paper_2419,organization_2289
paper_2419,organization_37
paper_2419,organization_36
paper_2419,organization_2290
paper_2420,organization_716
paper_2420,organization_1071
paper_2420,organization_2291
paper_2420,organization_1926
paper_2421,organization_124
paper_2421,organization_117
paper_2421,organization_118
paper_2422,organization_155
paper_2423,organization_36
paper_2426,organization_555
paper_2426,organization_1820
paper_2426,organization_2292
paper_2427,organization_127
paper_2427,organization_699
paper_2428,organization_124
paper_2428,organization_327
paper_2430,organization_122
paper_2430,organization_1700
paper_2430,organization_156
paper_2430,organization_2293
paper_2430,organization_10
paper_2430,organization_41
paper_2431,organization_1644
paper_2431,organization_116
paper_2432,organization_1170
paper_2432,organization_451
paper_2432,organization_448
paper_2433,organization_192
paper_2434,organization_2294
paper_2435,organization_2295
paper_2435,organization_2296
paper_2435,organization_2297
paper_2436,organization_1023
paper_2436,organization_384
paper_2436,organization_35
paper_2437,organization_853
paper_2437,organization_2298
paper_2437,organization_2299
paper_2438,organization_213
paper_2439,organization_321
paper_2439,organization_382
paper_2439,organization_608
paper_2439,organization_1372
paper_2440,organization_539
paper_2440,organization_907
paper_2440,organization_1644
paper_2441,organization_2300
paper_2441,organization_2301
paper_2441,organization_561
paper_2441,organization_2302
paper_2442,organization_116
paper_2444,organization_64
paper_2444,organization_2303
paper_2444,organization_2304
paper_2445,organization_2305
paper_2445,organization_2306
paper_2445,organization_2307
paper_2447,organization_2308
paper_2447,organization_1146
paper_2448,organization_48
paper_2449,organization_1504
paper_2449,organization_610
paper_2452,organization_778
paper_2454,organization_471
paper_2455,organization_62
paper_2455,organization_155
paper_2456,organization_2309
paper_2458,organization_221
paper_2458,organization_1746
paper_2459,organization_1300
paper_2459,organization_1374
paper_2460,organization_2310
paper_2460,organization_2311
paper_2460,organization_2312
paper_2462,organization_216
paper_2462,organization_364
paper_2462,organization_572
paper_2463,organization_72
paper_2463,organization_76
paper_2463,organization_9
paper_2463,organization_36
paper_2464,organization_600
paper_2464,organization_2313
paper_2465,organization_36
paper_2465,organization_471
paper_2465,organization_15
paper_2466,organization_212
paper_2466,organization_156
paper_2466,organization_50
paper_2466,organization_15
paper_2467,organization_30
paper_2467,organization_2314
paper_2467,organization_2315
paper_2467,organization_26
paper_2468,organization_570
paper_2468,organization_1445
paper_2468,organization_35
paper_2469,organization_155
paper_2469,organization_2316
paper_2469,organization_2317
paper_2469,organization_2318
paper_2469,organization_2319
paper_2470,organization_336
paper_2470,organization_444
paper_2471,organization_62
paper_2471,organization_850
paper_2471,organization_116
paper_2472,organization_48
paper_2472,organization_46
paper_2472,organization_116
paper_2472,organization_416
paper_2473,organization_2320
paper_2473,organization_2321
paper_2473,organization_2322
paper_2473,organization_2323
paper_2473,organization_151
paper_2473,organization_186
paper_2475,organization_28
paper_2475,organization_185
paper_2477,organization_48
paper_2477,organization_314
paper_2478,organization_46
paper_2479,organization_854
paper_2480,organization_2324
paper_2481,organization_2325
paper_2483,organization_156
paper_2483,organization_135
paper_2484,organization_1790
paper_2485,organization_28
paper_2485,organization_46
paper_2485,organization_278
paper_2485,organization_451
paper_2486,organization_2326
paper_2486,organization_2327
paper_2486,organization_384
paper_2486,organization_45
paper_2486,organization_136
paper_2486,organization_2328
paper_2486,organization_275
paper_2486,organization_2329
paper_2486,organization_2330
paper_2486,organization_2331
paper_2488,organization_28
paper_2489,organization_26
paper_2489,organization_35
paper_2490,organization_386
paper_2491,organization_154
paper_2491,organization_116
paper_2492,organization_2332
paper_2492,organization_186
paper_2492,organization_2333
paper_2493,organization_10
paper_2494,organization_2334
paper_2494,organization_345
paper_2494,organization_1967
paper_2496,organization_151
paper_2496,organization_116
paper_2497,organization_1071
paper_2497,organization_95
paper_2497,organization_194
paper_2497,organization_322
paper_2497,organization_2335
paper_2498,organization_276
paper_2499,organization_212
paper_2499,organization_82
paper_2500,organization_2336
paper_2500,organization_2337
paper_2501,organization_36
paper_2502,organization_155
paper_2503,organization_91
paper_2503,organization_594
paper_2504,organization_36
paper_2505,organization_10
paper_2505,organization_465
paper_2506,organization_625
paper_2507,organization_76
paper_2507,organization_36
paper_2507,organization_15
paper_2510,organization_35
paper_2510,organization_314
paper_2510,organization_50
paper_2511,organization_2338
paper_2511,organization_313
paper_2511,organization_151
paper_2512,organization_2339
paper_2512,organization_2340
paper_2512,organization_1822
paper_2512,organization_2341
paper_2512,organization_2342
paper_2512,organization_220
paper_2515,organization_646
paper_2516,organization_2343
paper_2516,organization_2344
paper_2516,organization_2345
paper_2516,organization_2346
paper_2516,organization_2347
paper_2516,organization_2348
paper_2516,organization_2349
paper_2516,organization_2350
paper_2516,organization_2351
paper_2516,organization_2352
paper_2517,organization_600
paper_2517,organization_2353
paper_2518,organization_153
paper_2519,organization_212
paper_2519,organization_14
paper_2520,organization_404
paper_2520,organization_640
paper_2521,organization_539
paper_2521,organization_90
paper_2522,organization_2
paper_2522,organization_1243
paper_2522,organization_345
paper_2523,organization_329
paper_2524,organization_48
paper_2524,organization_2285
paper_2525,organization_28
paper_2525,organization_226
paper_2526,organization_555
paper_2526,organization_221
paper_2526,organization_26
paper_2526,organization_136
paper_2526,organization_1400
paper_2527,organization_2354
paper_2527,organization_2355
paper_2528,organization_1009
paper_2528,organization_1478
paper_2528,organization_23
paper_2529,organization_456
paper_2529,organization_555
paper_2529,organization_368
paper_2530,organization_86
paper_2530,organization_154
paper_2530,organization_1151
paper_2530,organization_483
paper_2530,organization_226
paper_2531,organization_2356
paper_2531,organization_1372
paper_2531,organization_778
paper_2531,organization_40
paper_2532,organization_555
paper_2533,organization_2357
paper_2533,organization_311
paper_2533,organization_2358
paper_2533,organization_2359
paper_2533,organization_2360
paper_2533,organization_930
paper_2533,organization_2361
paper_2533,organization_106
paper_2533,organization_90
paper_2533,organization_1337
paper_2533,organization_345
paper_2533,organization_2362
paper_2533,organization_2363
paper_2533,organization_108
paper_2533,organization_2364
paper_2533,organization_2365
paper_2533,organization_322
paper_2533,organization_561
paper_2533,organization_2366
paper_2533,organization_2367
paper_2533,organization_2368
paper_2533,organization_2369
paper_2533,organization_2370
paper_2533,organization_2371
paper_2533,organization_2372
paper_2533,organization_2373
paper_2533,organization_202
paper_2533,organization_2374
paper_2533,organization_695
paper_2533,organization_2066
paper_2533,organization_736
paper_2533,organization_1451
paper_2533,organization_671
paper_2533,organization_611
paper_2534,organization_46
paper_2534,organization_26
paper_2534,organization_151
paper_2534,organization_327
paper_2534,organization_260
paper_2534,organization_600
paper_2535,organization_1913
paper_2535,organization_919
paper_2535,organization_327
paper_2535,organization_28
paper_2535,organization_2375
paper_2535,organization_451
paper_2536,organization_10
paper_2537,organization_2376
paper_2537,organization_2377
paper_2537,organization_15
paper_2538,organization_769
paper_2538,organization_15
paper_2539,organization_64
paper_2539,organization_2378
paper_2540,organization_489
paper_2540,organization_625
paper_2540,organization_890
paper_2541,organization_2379
paper_2541,organization_2380
paper_2541,organization_2381
paper_2541,organization_2382
paper_2543,organization_2383
paper_2543,organization_2384
paper_2544,organization_51
paper_2544,organization_278
paper_2545,organization_742
paper_2545,organization_354
paper_2545,organization_571
paper_2545,organization_788
paper_2545,organization_355
paper_2546,organization_2385
paper_2546,organization_2386
paper_2546,organization_1897
paper_2546,organization_35
paper_2546,organization_2387
paper_2546,organization_2388
paper_2547,organization_2389
paper_2547,organization_321
paper_2547,organization_451
paper_2547,organization_1354
paper_2548,organization_2
paper_2548,organization_2390
paper_2548,organization_562
paper_2549,organization_821
paper_2549,organization_313
paper_2549,organization_40
paper_2550,organization_2391
paper_2550,organization_2392
paper_2551,organization_2393
paper_2551,organization_112
paper_2551,organization_2394
paper_2552,organization_24
paper_2552,organization_2391
paper_2552,organization_1143
paper_2553,organization_402
paper_2553,organization_549
paper_2553,organization_2395
paper_2554,organization_2396
paper_2554,organization_1439
paper_2554,organization_451
paper_2554,organization_260
paper_2555,organization_156
paper_2555,organization_35
paper_2555,organization_96
paper_2555,organization_14
paper_2555,organization_2397
paper_2555,organization_1078
paper_2556,organization_1863
paper_2556,organization_2398
paper_2557,organization_2399
paper_2557,organization_27
paper_2557,organization_15
paper_2558,organization_27
paper_2558,organization_611
paper_2558,organization_2400
paper_2559,organization_124
paper_2560,organization_448
paper_2561,organization_393
paper_2562,organization_194
paper_2563,organization_108
paper_2563,organization_156
paper_2565,organization_2401
paper_2565,organization_156
paper_2565,organization_625
paper_2566,organization_632
paper_2567,organization_2386
paper_2567,organization_9
paper_2567,organization_35
paper_2568,organization_3
paper_2569,organization_769
paper_2569,organization_120
paper_2571,organization_120
paper_2571,organization_2402
paper_2572,organization_2403
paper_2572,organization_354
paper_2572,organization_2404
paper_2572,organization_2405
paper_2572,organization_355
paper_2573,organization_1790
paper_2574,organization_64
paper_2574,organization_778
paper_2574,organization_2406
paper_2574,organization_638
paper_2575,organization_2407
paper_2575,organization_539
paper_2575,organization_448
paper_2576,organization_26
paper_2576,organization_1708
paper_2578,organization_2408
paper_2578,organization_2409
paper_2579,organization_10
paper_2579,organization_410
paper_2579,organization_470
paper_2580,organization_263
paper_2580,organization_124
paper_2581,organization_2410
paper_2581,organization_2411
paper_2581,organization_2412
paper_2581,organization_2413
paper_2581,organization_2414
paper_2581,organization_2415
paper_2581,organization_2416
paper_2581,organization_2417
paper_2581,organization_2418
paper_2582,organization_387
paper_2582,organization_2419
paper_2583,organization_336
paper_2584,organization_2103
paper_2584,organization_2420
paper_2584,organization_2421
paper_2585,organization_361
paper_2588,organization_12
paper_2588,organization_2422
paper_2589,organization_2423
paper_2590,organization_748
paper_2590,organization_2424
paper_2590,organization_2425
paper_2590,organization_306
paper_2590,organization_2426
paper_2590,organization_2427
paper_2591,organization_2017
paper_2591,organization_2428
paper_2591,organization_179
paper_2593,organization_50
paper_2594,organization_1097
paper_2594,organization_201
paper_2594,organization_1344
paper_2594,organization_276
paper_2595,organization_30
paper_2595,organization_2429
paper_2596,organization_26
paper_2596,organization_14
paper_2598,organization_2430
paper_2598,organization_2431
paper_2598,organization_299
paper_2598,organization_2386
paper_2598,organization_2432
paper_2598,organization_35
paper_2598,organization_2419
paper_2601,organization_67
paper_2601,organization_2433
paper_2603,organization_96
paper_2604,organization_50
paper_2605,organization_2434
paper_2605,organization_76
paper_2605,organization_2435
paper_2605,organization_36
paper_2605,organization_2436
paper_2605,organization_2437
paper_2606,organization_96
paper_2607,organization_2438
paper_2607,organization_368
paper_2607,organization_25
paper_2607,organization_74
paper_2607,organization_133
paper_2609,organization_2439
paper_2609,organization_2440
paper_2609,organization_40
paper_2611,organization_2441
paper_2612,organization_278
paper_2612,organization_1375
paper_2612,organization_46
paper_2612,organization_2442
paper_2612,organization_451
paper_2613,organization_214
paper_2613,organization_1609
paper_2613,organization_2443
paper_2613,organization_656
paper_2614,organization_2444
paper_2614,organization_120
paper_2614,organization_1097
paper_2616,organization_1446
paper_2616,organization_1576
paper_2617,organization_2445
paper_2617,organization_2446
paper_2617,organization_2278
paper_2617,organization_2447
paper_2617,organization_2448
paper_2619,organization_393
paper_2619,organization_364
paper_2619,organization_48
paper_2619,organization_2449
paper_2619,organization_216
paper_2619,organization_267
paper_2620,organization_368
paper_2620,organization_266
paper_2621,organization_1635
paper_2621,organization_596
paper_2621,organization_321
paper_2621,organization_1983
paper_2621,organization_451
paper_2622,organization_2450
paper_2622,organization_15
paper_2622,organization_36
paper_2623,organization_2451
paper_2624,organization_2452
paper_2624,organization_2015
paper_2624,organization_821
paper_2625,organization_48
paper_2626,organization_2453
paper_2626,organization_2454
paper_2626,organization_2455
paper_2626,organization_1587
paper_2626,organization_74
paper_2626,organization_1032
paper_2626,organization_495
paper_2626,organization_2456
paper_2627,organization_136
paper_2627,organization_1150
paper_2628,organization_1255
paper_2628,organization_273
paper_2629,organization_232
paper_2629,organization_299
paper_2630,organization_2457
paper_2630,organization_2458
paper_2630,organization_692
paper_2630,organization_1776
paper_2631,organization_2459
paper_2631,organization_2460
paper_2632,organization_2461
paper_2633,organization_2462
paper_2633,organization_2463
paper_2633,organization_151
paper_2634,organization_214
paper_2634,organization_76
paper_2634,organization_200
paper_2634,organization_2464
paper_2634,organization_612
paper_2635,organization_2465
paper_2635,organization_2466
paper_2635,organization_2467
paper_2635,organization_2468
paper_2635,organization_194
paper_2635,organization_2469
paper_2635,organization_25
paper_2635,organization_2470
paper_2635,organization_2471
paper_2635,organization_2472
paper_2635,organization_26
paper_2635,organization_2473
paper_2635,organization_2474
paper_2635,organization_2475
paper_2635,organization_2476
paper_2635,organization_2477
paper_2635,organization_2478
paper_2635,organization_2479
paper_2635,organization_2480
paper_2636,organization_548
paper_2636,organization_196
paper_2636,organization_2481
paper_2636,organization_194
paper_2636,organization_195
paper_2636,organization_2482
paper_2637,organization_324
paper_2637,organization_2483
paper_2638,organization_561
paper_2638,organization_890
paper_2639,organization_335
paper_2640,organization_1504
paper_2640,organization_221
paper_2640,organization_22
paper_2641,organization_565
paper_2641,organization_2484
paper_2641,organization_384
paper_2641,organization_2485
paper_2642,organization_2486
paper_2642,organization_549
paper_2643,organization_387
paper_2644,organization_241
paper_2644,organization_2487
paper_2644,organization_2488
paper_2644,organization_2489
paper_2646,organization_2490
paper_2646,organization_2015
paper_2648,organization_213
paper_2650,organization_2491
paper_2650,organization_1576
paper_2650,organization_1774
paper_2650,organization_691
paper_2650,organization_2492
paper_2650,organization_611
paper_2651,organization_63
paper_2651,organization_2493
paper_2651,organization_2494
paper_2651,organization_2495
paper_2652,organization_2496
paper_2652,organization_156
paper_2652,organization_2497
paper_2653,organization_2498
paper_2653,organization_2499
paper_2654,organization_2500
paper_2654,organization_1119
paper_2654,organization_2501
paper_2654,organization_1321
paper_2655,organization_2502
paper_2656,organization_368
paper_2656,organization_135
paper_2656,organization_2503
paper_2657,organization_609
paper_2657,organization_2504
paper_2658,organization_2505
paper_2658,organization_1546
paper_2658,organization_2506
paper_2658,organization_276
paper_2659,organization_36
paper_2660,organization_678
paper_2660,organization_2507
paper_2660,organization_2508
paper_2661,organization_2430
paper_2661,organization_846
paper_2662,organization_2391
paper_2662,organization_2509
paper_2662,organization_24
paper_2662,organization_2510
paper_2662,organization_2511
paper_2662,organization_2512
paper_2663,organization_551
paper_2663,organization_2085
paper_2664,organization_2513
paper_2665,organization_120
paper_2666,organization_695
paper_2667,organization_221
paper_2667,organization_539
paper_2667,organization_455
paper_2667,organization_2514
paper_2668,organization_2515
paper_2668,organization_1708
paper_2668,organization_2516
paper_2669,organization_324
paper_2669,organization_2483
paper_2670,organization_387
paper_2670,organization_2517
paper_2670,organization_2518
paper_2671,organization_221
paper_2671,organization_156
paper_2671,organization_795
paper_2672,organization_592
paper_2672,organization_2162
paper_2673,organization_368
paper_2673,organization_36
paper_2673,organization_15
paper_2674,organization_48
paper_2674,organization_2519
paper_2675,organization_28
paper_2675,organization_185
paper_2676,organization_572
paper_2677,organization_555
paper_2677,organization_2520
paper_2677,organization_26
paper_2677,organization_136
paper_2677,organization_85
paper_2677,organization_62
paper_2677,organization_532
paper_2678,organization_2521
paper_2680,organization_687
paper_2681,organization_2522
paper_2681,organization_2523
paper_2682,organization_116
paper_2682,organization_876
paper_2682,organization_118
paper_2682,organization_1616
paper_2683,organization_1408
paper_2683,organization_345
paper_2683,organization_2524
paper_2684,organization_30
paper_2684,organization_46
paper_2684,organization_26
paper_2684,organization_11
paper_2685,organization_24
paper_2685,organization_2525
paper_2686,organization_124
paper_2686,organization_532
paper_2686,organization_226
paper_2687,organization_2526
paper_2687,organization_1249
paper_2687,organization_226
paper_2688,organization_48
paper_2689,organization_2206
paper_2690,organization_250
paper_2690,organization_104
paper_2690,organization_2527
paper_2691,organization_2528
paper_2691,organization_2529
paper_2692,organization_2530
paper_2694,organization_124
paper_2694,organization_12
paper_2695,organization_11
paper_2695,organization_64
paper_2695,organization_846
paper_2695,organization_28
paper_2695,organization_2046
paper_2696,organization_278
paper_2696,organization_2406
paper_2697,organization_179
paper_2697,organization_156
paper_2697,organization_135
paper_2698,organization_24
paper_2698,organization_221
paper_2698,organization_25
paper_2698,organization_2531
paper_2699,organization_2532
paper_2701,organization_1504
paper_2701,organization_610
paper_2701,organization_14
paper_2702,organization_48
paper_2702,organization_108
paper_2702,organization_179
paper_2702,organization_156
paper_2706,organization_261
paper_2706,organization_2533
paper_2706,organization_2534
paper_2706,organization_2535
paper_2707,organization_26
paper_2708,organization_2536
paper_2709,organization_26
paper_2709,organization_2537
paper_2709,organization_2538
paper_2710,organization_2539
paper_2710,organization_2540
paper_2710,organization_2541
paper_2711,organization_1423
paper_2712,organization_2542
paper_2712,organization_1723
paper_2713,organization_28
paper_2713,organization_2543
paper_2713,organization_26
paper_2713,organization_35
paper_2714,organization_2544
paper_2714,organization_2545
paper_2714,organization_2546
paper_2715,organization_385
paper_2716,organization_2547
paper_2716,organization_2548
paper_2716,organization_276
paper_2717,organization_2549
paper_2717,organization_2550
paper_2717,organization_2551
paper_2717,organization_2552
paper_2717,organization_2553
paper_2717,organization_2554
paper_2717,organization_116
paper_2718,organization_2555
paper_2718,organization_2556
paper_2719,organization_2557
paper_2719,organization_2558
paper_2719,organization_2559
paper_2720,organization_2560
paper_2720,organization_2561
paper_2720,organization_1820
paper_2720,organization_226
paper_2722,organization_2562
paper_2723,organization_762
paper_2723,organization_2563
paper_2723,organization_2564
paper_2724,organization_28
paper_2724,organization_46
paper_2724,organization_26
paper_2724,organization_40
paper_2725,organization_2565
paper_2725,organization_2566
paper_2725,organization_743
paper_2725,organization_2567
paper_2726,organization_2018
paper_2726,organization_555
paper_2726,organization_2568
paper_2726,organization_35
paper_2727,organization_336
paper_2728,organization_12
paper_2728,organization_299
paper_2728,organization_119
paper_2729,organization_476
paper_2729,organization_769
paper_2729,organization_2569
paper_2729,organization_2570
paper_2729,organization_2571
paper_2729,organization_60
paper_2729,organization_551
paper_2729,organization_477
paper_2729,organization_2572
paper_2729,organization_2573
paper_2729,organization_2574
paper_2730,organization_821
paper_2730,organization_2575
paper_2731,organization_221
paper_2731,organization_313
paper_2731,organization_358
paper_2731,organization_12
paper_2731,organization_2576
paper_2731,organization_345
paper_2731,organization_2577
paper_2731,organization_26
paper_2731,organization_67
paper_2731,organization_35
paper_2731,organization_9
paper_2731,organization_1750
paper_2731,organization_226
paper_2731,organization_112
paper_2731,organization_85
paper_2731,organization_539
paper_2732,organization_1825
paper_2732,organization_539
paper_2734,organization_35
paper_2734,organization_2504
paper_2734,organization_2578
paper_2735,organization_28
paper_2735,organization_2579
paper_2735,organization_2580
paper_2737,organization_46
paper_2737,organization_2581
paper_2738,organization_539
paper_2739,organization_368
paper_2741,organization_259
paper_2742,organization_24
paper_2743,organization_2582
paper_2743,organization_255
paper_2744,organization_2084
paper_2744,organization_966
paper_2744,organization_265
paper_2744,organization_2583
paper_2745,organization_2584
paper_2746,organization_151
paper_2747,organization_40
paper_2747,organization_1038
paper_2747,organization_1372
paper_2748,organization_48
paper_2748,organization_2585
paper_2748,organization_583
paper_2748,organization_1422
paper_2749,organization_2586
paper_2749,organization_2587
paper_2750,organization_86
paper_2751,organization_2588
paper_2752,organization_2589
paper_2753,organization_519
paper_2754,organization_2590
paper_2754,organization_91
paper_2755,organization_11
paper_2755,organization_212
paper_2756,organization_354
paper_2756,organization_2037
paper_2757,organization_2591
paper_2758,organization_8
paper_2758,organization_259
paper_2759,organization_1590
paper_2759,organization_645
paper_2759,organization_2206
paper_2759,organization_312
paper_2759,organization_6
paper_2760,organization_1334
paper_2761,organization_2592
paper_2762,organization_600
paper_2762,organization_154
paper_2762,organization_2593
paper_2762,organization_646
paper_2763,organization_11
paper_2763,organization_96
paper_2763,organization_2594
paper_2763,organization_35
paper_2765,organization_186
paper_2765,organization_2595
paper_2766,organization_2596
paper_2766,organization_2597
paper_2766,organization_774
paper_2766,organization_35
paper_2768,organization_1446
paper_2768,organization_1576
paper_2769,organization_214
paper_2769,organization_2598
paper_2770,organization_28
paper_2770,organization_2595
paper_2770,organization_382
paper_2772,organization_2599
paper_2773,organization_25
paper_2773,organization_120
paper_2775,organization_107
paper_2775,organization_112
paper_2776,organization_1142
paper_2776,organization_6
paper_2777,organization_695
paper_2778,organization_361
paper_2778,organization_2600
paper_2778,organization_260
paper_2778,organization_1052
paper_2779,organization_691
paper_2779,organization_692
paper_2779,organization_2601
paper_2780,organization_1293
paper_2780,organization_156
paper_2780,organization_35
paper_2780,organization_695
paper_2780,organization_778
paper_2781,organization_2602
paper_2781,organization_1668
paper_2781,organization_1078
paper_2781,organization_2603
paper_2782,organization_727
paper_2782,organization_2604
paper_2782,organization_2241
paper_2782,organization_2605
paper_2782,organization_273
paper_2783,organization_645
paper_2783,organization_2015
paper_2783,organization_1010
paper_2785,organization_1632
paper_2785,organization_26
paper_2785,organization_58
paper_2786,organization_36
paper_2787,organization_26
paper_2787,organization_510
paper_2788,organization_48
paper_2790,organization_48
paper_2790,organization_9
paper_2791,organization_2606
paper_2791,organization_2361
paper_2791,organization_11
paper_2791,organization_2607
paper_2791,organization_35
paper_2791,organization_1009
paper_2791,organization_524
paper_2791,organization_1911
paper_2792,organization_48
paper_2792,organization_327
paper_2792,organization_451
paper_2793,organization_80
paper_2793,organization_2608
paper_2794,organization_2609
paper_2794,organization_117
paper_2794,organization_58
paper_2795,organization_2610
paper_2795,organization_2611
paper_2795,organization_185
paper_2795,organization_2612
paper_2795,organization_2613
paper_2796,organization_2614
paper_2796,organization_625
paper_2797,organization_64
paper_2798,organization_226
paper_2798,organization_832
paper_2799,organization_62
paper_2799,organization_46
paper_2799,organization_382
paper_2800,organization_369
paper_2800,organization_2615
paper_2801,organization_2616
paper_2801,organization_2617
paper_2801,organization_2618
paper_2802,organization_48
paper_2802,organization_11
paper_2802,organization_221
paper_2803,organization_695
paper_2803,organization_2619
paper_2803,organization_36
paper_2804,organization_678
paper_2804,organization_1384
paper_2804,organization_1820
paper_2804,organization_910
paper_2805,organization_2620
paper_2805,organization_1146
paper_2806,organization_2621
paper_2806,organization_28
paper_2806,organization_2622
paper_2806,organization_532
paper_2806,organization_451
paper_2807,organization_445
paper_2807,organization_1998
paper_2808,organization_548
paper_2808,organization_241
paper_2808,organization_713
paper_2809,organization_11
paper_2809,organization_26
paper_2809,organization_601
paper_2809,organization_646
paper_2810,organization_15
paper_2810,organization_35
paper_2811,organization_2623
paper_2811,organization_295
paper_2813,organization_555
paper_2813,organization_532
paper_2813,organization_471
paper_2814,organization_495
paper_2814,organization_1587
paper_2815,organization_752
paper_2815,organization_481
paper_2816,organization_206
paper_2816,organization_156
paper_2818,organization_3
paper_2818,organization_35
paper_2819,organization_2423
paper_2820,organization_2624
paper_2820,organization_2625
paper_2821,organization_2626
paper_2824,organization_46
paper_2826,organization_632
paper_2826,organization_74
paper_2826,organization_455
paper_2826,organization_36
paper_2827,organization_336
paper_2827,organization_1151
paper_2828,organization_2627
paper_2828,organization_638
paper_2828,organization_2628
paper_2829,organization_250
paper_2829,organization_2629
paper_2829,organization_79
paper_2829,organization_261
paper_2829,organization_2630
paper_2829,organization_2631
paper_2829,organization_2632
paper_2829,organization_2633
paper_2829,organization_14
paper_2830,organization_752
paper_2830,organization_1194
paper_2830,organization_2634
paper_2830,organization_2635
paper_2830,organization_2636
paper_2830,organization_670
paper_2831,organization_2637
paper_2831,organization_2638
paper_2831,organization_2639
paper_2832,organization_1192
paper_2832,organization_27
paper_2832,organization_50
paper_2833,organization_48
paper_2835,organization_2582
paper_2835,organization_120
paper_2835,organization_8
paper_2835,organization_96
paper_2835,organization_41
paper_2836,organization_580
paper_2836,organization_26
paper_2836,organization_451
paper_2838,organization_51
paper_2838,organization_1249
paper_2838,organization_1589
paper_2838,organization_2640
paper_2838,organization_532
paper_2839,organization_43
paper_2839,organization_2641
paper_2839,organization_226
paper_2840,organization_2642
paper_2841,organization_46
paper_2841,organization_259
paper_2842,organization_186
paper_2842,organization_739
paper_2842,organization_1941
paper_2844,organization_53
paper_2845,organization_26
paper_2845,organization_451
paper_2846,organization_226
paper_2847,organization_2643
paper_2847,organization_9
paper_2848,organization_1059
paper_2850,organization_854
paper_2850,organization_561
paper_2851,organization_2644
paper_2852,organization_2645
paper_2852,organization_2646
paper_2852,organization_27
paper_2852,organization_119
paper_2853,organization_2647
paper_2853,organization_48
paper_2853,organization_2648
paper_2853,organization_2649
paper_2854,organization_2424
paper_2854,organization_2650
paper_2854,organization_2651
paper_2854,organization_539
paper_2854,organization_2652
paper_2855,organization_2653
paper_2855,organization_2654
paper_2855,organization_2655
paper_2856,organization_48
paper_2857,organization_213
paper_2857,organization_15
paper_2858,organization_369
paper_2860,organization_2656
paper_2861,organization_1317
paper_2861,organization_336
paper_2861,organization_2657
paper_2862,organization_46
