node_id,paper_id,publish_date,title
paper_2191,2404.09992,2024-04-15,MMInA: Benchmarking Multihop Multimodal Internet Agents
paper_2192,2007.13853,2020-07-27,Quantum proportional-integral (PI) control
paper_2193,2502.01432,2025-02-03,Emergent Stack Representations in Modeling Counter Languages Using Transformers
paper_2194,2502.00372,2025-02-01,NAVER: A Neuro-Symbolic Compositional Automaton for Visual Grounding with Explicit Logic Reasoning
paper_2195,2404.07503,2024-04-11,Best Practices and Lessons Learned on Synthetic Data
paper_2196,2411.02337,2024-11-04,WebRL: Training LLM Web Agents via Self-Evolving Online Curriculum Reinforcement Learning
paper_2197,2412.13626,2024-12-18,LIFT: Improving Long Context Understanding Through Long Input Fine-Tuning
paper_2198,2111.01256,2021-11-01,Reverse engineering recurrent neural networks with Jacobian switching linear dynamical systems
paper_2199,2404.07724,2024-04-11,Applying Guidance in a Limited Interval Improves Sample and Distribution Quality in Diffusion Models
paper_2200,2404.07821,2024-04-11,Sparse Laneformer
paper_2201,2404.10136,2024-04-15,Language Model Cascades: Token-level uncertainty and beyond
paper_2202,2404.08197,2024-04-12,"Scaling (Down) CLIP: A Comprehensive Analysis of Data, Architecture, and Training Strategies"
paper_2203,2304.10326,2023-04-20,Ensembling Instance and Semantic Segmentation for Panoptic Segmentation
paper_2204,2404.08636,2024-04-12,Probing the 3D Awareness of Visual Foundation Models
paper_2205,2404.08540,2024-04-12,On the Robustness of Language Guidance for Low-Level Vision Tasks: Findings from Depth Estimation
paper_2206,2404.08495,2024-04-12,Dataset Reset Policy Optimization for RLHF
paper_2207,2404.08252,2024-04-12,MonoPatchNeRF: Improving Neural Radiance Fields with Patch-based Monocular Guidance
paper_2208,2404.09656,2024-04-15,Learn Your Reference Model for Real Good Alignment
paper_2209,2404.08801,2024-04-12,Megalodon: Efficient LLM Pretraining and Inference with Unlimited Context Length
paper_2210,2305.14567,2023-05-23,Memory Efficient Neural Processes via Constant Memory Attention Block
paper_2211,2404.09833,2024-04-15,"Video2Game: Real-time, Interactive, Realistic and Browser-Compatible Environment from a Single Video"
paper_2212,2404.09937,2024-04-15,Compression Represents Intelligence Linearly
paper_2213,2404.09967,2024-04-15,Ctrl-Adapter: An Efficient and Versatile Framework for Adapting Diverse Controls to Any Diffusion Model
paper_2214,2404.08856,2024-04-13,On Speculative Decoding for Multimodal Large Language Models
paper_2215,2404.09956,2024-04-15,Tango 2: Aligning Diffusion-based Text-to-Audio Generations through Direct Preference Optimization
paper_2216,2404.09458,2024-04-15,CompGS: Efficient 3D Scene Representation via Compressed Gaussian Splatting
paper_2217,2404.09995,2024-04-15,Taming Latent Diffusion Model for Neural Radiance Field Inpainting
paper_2218,2412.08591,2024-12-11,RoomTour3D: Geometry-Aware Video-Instruction Tuning for Embodied Navigation
paper_2219,2409.06190,2024-09-10,Multi-Source Music Generation with Latent Diffusion
paper_2220,2404.12387,2024-04-18,"Reka Core, Flash, and Edge: A Series of Powerful Multimodal Language Models"
paper_2221,2308.15851,2023-08-30,Prompting Vision Language Model with Knowledge from Large Language Model for Knowledge-Based VQA
paper_2222,1908.05806,2019-08-16,Cross-Domain Adaptation for Animal Pose Estimation
paper_2223,2406.19736,2024-06-28,MM-Instruct: Generated Visual Instructions for Large Multimodal Model Alignment
paper_2224,2404.12253,2024-04-18,"Toward Self-Improvement of LLMs via Imagination, Searching, and Criticizing"
paper_2225,2003.00052,2020-02-28,Learning Nonparametric Human Mesh Reconstruction from a Single Image without Ground Truth Meshes
paper_2226,2404.11912,2024-04-18,TriForce: Lossless Acceleration of Long Sequence Generation with Hierarchical Speculative Decoding
paper_2227,2404.12318,2024-04-18,Reuse Your Rewards: Reward Model Transfer for Zero-Shot Cross-Lingual Alignment
paper_2228,2412.18797,2024-12-25,DRDM: A Disentangled Representations Diffusion Model for Synthesizing Realistic Person Images
paper_2229,2404.12241,2024-04-18,Introducing v0.5 of the AI Safety Benchmark from MLCommons
paper_2230,1801.09715,2018-01-29,Contrasting Web Robot and Human Behaviors with Network Models
paper_2231,2404.13013,2024-04-19,Groma: Localized Visual Tokenization for Grounding Multimodal Large Language Models
paper_2232,2404.13026,2024-04-19,PhysDreamer: Physics-Based Interaction with 3D Objects via Video Generation
paper_2233,2404.12872,2024-04-19,LLM-R2: A Large Language Model Enhanced Rule-based Rewrite System for Boosting Query Efficiency
paper_2234,2412.01553,2024-12-02,SfM-Free 3D Gaussian Splatting via Hierarchical Training
paper_2235,1811.09852,2018-11-24,How to Design a Program Repair Bot? Insights from the Repairnator Project
paper_2236,2404.14219,2024-04-22,Phi-3 Technical Report: A Highly Capable Language Model Locally on Your Phone
paper_2237,2404.14047,2024-04-22,An empirical study of LLaMA3 quantization: from LLMs to MLLMs
paper_2238,2404.13208,2024-04-19,The Instruction Hierarchy: Training LLMs to Prioritize Privileged Instructions
paper_2239,2412.10606,2024-12-13,Do Large Language Models Speak Scientific Workflows?
paper_2240,2308.09835,2023-08-18,Microscopy Image Segmentation via Point and Shape Regularized Data Synthesis
paper_2241,2401.13649,2024-01-24,VisualWebArena: Evaluating Multimodal Agents on Realistic Visual Web Tasks
paper_2242,2203.14103,2022-03-26,Lite Unified Modeling for Discriminative Reading Comprehension
paper_2243,2102.12188,2021-02-24,Support the Underground: Characteristics of Beyond-Mainstream Music Listeners
paper_2244,2404.14239,2024-04-22,MultiBooth: Towards Generating All Your Concepts in an Image from Text
paper_2245,2404.14405,2024-04-22,Learning H-Infinity Locomotion Control
paper_2246,2404.14351,2024-04-22,Scene Coordinate Reconstruction: Posing of Image Collections via Incremental Learning of a Relocalizer
paper_2247,2501.15271,2025-01-25,Killing it with Zero-Shot: Adversarially Robust Novelty Detection
paper_2248,0905.3054,2009-05-19,The integral field spectroscopy (IFS) wiki
paper_2249,2404.14507,2024-04-22,Align Your Steps: Optimizing Sampling Schedules in Diffusion Models
paper_2250,2410.03001,2024-10-03,Can Transformers Learn $n$-gram Language Models?
paper_2251,2404.15653,2024-04-24,CatLIP: CLIP-level Visual Recognition Accuracy with 2.7x Faster Pre-training on Web-scale Image-Text Data
paper_2252,2404.16022,2024-04-24,PuLID: Pure and Lightning ID Customization via Contrastive Alignment
paper_2253,2404.16030,2024-04-24,MoDE: CLIP Data Experts via Clustering
paper_2254,2411.09341,2024-11-14,Approximated Variational Bayesian Inverse Reinforcement Learning for Large Language Model Alignment
paper_2255,2404.16029,2024-04-24,Editable Image Elements for Controllable Synthesis
paper_2256,2404.15789,2024-04-24,MotionMaster: Training-free Camera Motion Transfer For Video Generation
paper_2257,2404.16035,2024-04-24,MaGGIe: Masked Guided Gradual Human Instance Matting
paper_2258,2311.04951,2023-11-08,Leveraging Speculative Sampling and KV-Cache Optimizations Together for Generative AI using OpenVINO
paper_2259,2410.01805,2024-10-02,Locret: Enhancing Eviction in Long-Context LLM Inference with Trained Retaining Heads on Consumer-Grade Devices
paper_2260,2311.08623,2023-11-15,DEED: Dynamic Early Exit on Decoder for Accelerating Encoder-Decoder Transformer Models
paper_2261,2404.16821,2024-04-25,How Far Are We to GPT-4V? Closing the Gap to Commercial Multimodal Models with Open-Source Suites
paper_2262,2404.16811,2024-04-25,Make Your LLM Fully Utilize the Context
paper_2263,2404.16510,2024-04-25,Interactive3D: Create What You Want by Interactive 3D Generation
paper_2264,2404.16375,2024-04-25,List Items One by One: A New Data Source and Learning Paradigm for Multimodal LLMs
paper_2265,2404.16771,2024-04-25,ConsistentID: Portrait Generation with Multimodal Fine-Grained Identity Preserving
paper_2266,2404.16820,2024-04-25,"Revisiting Text-to-Image Evaluation with Gecko: On Metrics, Prompts, and Human Ratings"
paper_2267,2404.16221,2024-04-24,NeRF-XL: Scaling NeRFs with Multiple GPUs
paper_2268,2406.15768,2024-06-22,MR-MLLM: Mutual Reinforcement of Multimodal Comprehension and Vision Perception
paper_2269,2404.16994,2024-04-25,PLLaVA : Parameter-free LLaVA Extension from Images to Videos for Video Dense Captioning
paper_2270,2404.16845,2024-02-14,HaLo-NeRF: Learning Geometry-Guided Semantics for Exploring Unconstrained Photo Collections
paper_2271,2408.00352,2024-08-01,Autonomous LLM-Enhanced Adversarial Attack for Text-to-Motion
paper_2272,2404.17569,2024-04-26,MaPa: Text-driven Photorealistic Material Painting for 3D Shapes
paper_2273,2404.18796,2024-04-29,Replacing Judges with Juries: Evaluating LLM Generations with a Panel of Diverse Models
paper_2274,2404.18911,2024-04-29,Kangaroo: Lossless Self-Speculative Decoding via Double Early Exiting
paper_2275,2404.18416,2024-04-29,Capabilities of Gemini Models in Medicine
paper_2276,2408.15511,2024-08-28,"AeroVerse: UAV-Agent Benchmark Suite for Simulating, Pre-training, Finetuning, and Evaluating Aerospace Embodied World Models"
paper_2277,2405.17472,2024-05-24,FreezeAsGuard: Mitigating Illegal Adaptation of Diffusion Models via Selective Tensor Freezing
paper_2278,2403.00336,2024-03-01,Never-Ending Behavior-Cloning Agent for Robotic Manipulation
paper_2279,2401.16465,2024-01-29,DressCode: Autoregressively Sewing and Generating Garments from Text Guidance
paper_2280,2404.19296,2024-04-30,Octopus v4: Graph of language models
paper_2281,2209.08294,2022-09-17,A Survey on the Network Models applied in the Industrial Network Optimization
paper_2282,2404.19737,2024-04-30,Better & Faster Large Language Models via Multi-token Prediction
paper_2283,2111.15015,2021-11-29,Neural Attention for Image Captioning: Review of Outstanding Methods
paper_2284,2410.12375,2024-10-16,PRefLexOR: Preference-based Recursive Language Modeling for Exploratory Optimization of Reasoning and Agentic Thinking
paper_2285,2404.19553,2024-04-30,Extending Llama-3's Context Ten-Fold Overnight
paper_2286,2404.19752,2024-04-30,Visual Fact Checker: Enabling High-Fidelity Detailed Caption Generation
paper_2287,2203.14044,2022-03-26,Contrastive Graph Learning for Population-based fMRI Classification
paper_2288,2404.19758,2024-04-30,Invisible Stitch: Generating Smooth 3D Scenes with Depth Inpainting
paper_2289,2404.19525,2024-04-30,MicroDreamer: Efficient 3D Generation in $\sim$20 Seconds by Score-based Iterative Reconstruction
paper_2290,2404.19760,2024-04-30,Lightplane: Highly-Scalable Components for Neural 3D Fields
paper_2291,2405.00332,2024-05-01,A Careful Examination of Large Language Model Performance on Grade School Arithmetic
paper_2292,2404.18212,2024-04-28,Paint by Inpaint: Learning to Add Image Objects by Removing Them First
paper_2293,2411.05875,2024-11-07,Towards Improved Preference Optimization Pipeline: from Data Generation to Budget-Controlled Regularization
paper_2294,2405.00263,2024-05-01,Clover: Regressive Lightweight Speculative Decoding with Sequential Knowledge
paper_2295,2405.00233,2024-04-30,SemantiCodec: An Ultra Low Bitrate Semantic Audio Codec for General Sound
paper_2296,2405.00676,2024-05-01,Spectrally Pruned Gaussian Fields with Neural Compensation
paper_2297,2304.10891,2023-04-21,Transformer-based models and hardware acceleration analysis in autonomous driving: A survey
paper_2298,2312.01295,2023-12-03,Two-stage dynamic creative optimization under sparse ambiguous samples for e-commerce advertising
paper_2299,2405.01535,2024-05-02,Prometheus 2: An Open Source Language Model Specialized in Evaluating Other Language Models
paper_2300,2405.00732,2024-04-29,"LoRA Land: 310 Fine-tuned LLMs that Rival GPT-4, A Technical Report"
paper_2301,2405.01470,2024-05-02,WildChat: 1M ChatGPT Interaction Logs in the Wild
paper_2302,2111.01673,2021-11-02,Relational Self-Attention: What's Missing in Attention for Video Understanding
paper_2303,2405.01481,2024-05-02,NeMo-Aligner: Scalable Toolkit for Efficient Model Alignment
paper_2304,2405.01536,2024-05-02,Customizing Text-to-Image Models with a Single Image Pair
paper_2305,2206.06108,2022-06-13,Language-based Audio Retrieval Task in DCASE 2022 Challenge
paper_2306,1111.6233,2011-11-27,Additive Covariance Kernels for High-Dimensional Gaussian Process Modeling
paper_2307,2502.00666,2025-02-02,Avoiding $\mathbf{exp(R_{max})}$ scaling in RLHF through Preference-based Exploration
paper_2308,2405.07518,2024-05-13,SambaNova SN40L: Scaling the AI Memory Wall with Dataflow and Composition of Experts
paper_2309,2405.07526,2024-05-13,MS MARCO Web Search: a Large-scale Information-rich Web Dataset with Millions of Real Click Labels
paper_2310,2405.06932,2024-05-11,Piccolo2: General Text Embedding with Multi-task Hybrid Loss Training
paper_2311,2405.07065,2024-05-11,LogoMotion: Visually Grounded Code Generation for Content-Aware Animation
paper_2312,2405.07990,2024-05-13,Plot2Code: A Comprehensive Benchmark for Evaluating Multi-modal Large Language Models in Code Generation from Scientific Plots
paper_2313,2405.06650,2024-04-02,Large Language Models as Planning Domain Generators
paper_2314,2405.08707,2024-05-14,Beyond Scaling Laws: Understanding Transformer Performance with Associative Memory
paper_2315,2405.08054,2024-05-13,Coin3D: Controllable and Interactive 3D Assets Generation with Proxy-Guided Conditioning
paper_2316,2405.08448,2024-05-14,Understanding the performance gap between online and offline alignment algorithms
paper_2317,2409.09398,2024-09-14,Language-Queried Target Sound Extraction Without Parallel Training Data
paper_2318,2405.08246,2024-05-14,Compositional Text-to-Image Generation with Dense Blob Representations
paper_2319,2405.08344,2024-05-14,No Time to Waste: Squeeze Time into Channel for Mobile Video Understanding
paper_2320,2408.13461,2024-08-24,Probing the Robustness of Vision-Language Pretrained Models: A Multimodal Adversarial Attack Approach
paper_2321,2410.14157,2024-10-18,Beyond Autoregression: Discrete Diffusion for Complex Reasoning and Planning
paper_2322,2407.04212,2024-07-05,Smart Vision-Language Reasoners
paper_2323,2405.09062,2024-05-15,Naturalistic Music Decoding from EEG Data via Latent Diffusion Models
paper_2324,2405.09546,2024-05-15,BEHAVIOR Vision Suite: Customizable Dataset Generation via Simulation
paper_2325,2405.09673,2024-05-15,LoRA Learns Less and Forgets Less
paper_2326,2405.10300,2024-05-16,"Grounding DINO 1.5: Advance the ""Edge"" of Open-Set Object Detection"
paper_2327,2208.01587,2022-08-02,Learning to Incorporate Texture Saliency Adaptive Attention to Image Cartoonization
paper_2328,2305.01140,2023-05-02,Geometric Latent Diffusion Models for 3D Molecule Generation
paper_2329,2405.10315,2024-05-16,TRANSIC: Sim-to-Real Policy Transfer by Learning from Online Correction
paper_2330,2310.02989,2023-10-04,xVal: A Continuous Numerical Tokenization for Scientific Language Models
paper_2331,2402.02750,2024-02-05,KIVI: A Tuning-Free Asymmetric 2bit Quantization for KV Cache
paper_2332,2405.10938,2024-05-17,Observational Scaling Laws and the Predictability of Language Model Performance
paper_2333,2405.10626,2024-05-17,Dynamic data sampler for cross-language transfer learning in large language models
paper_2334,2207.10858,2022-07-22,Two-Stage Fine-Tuning: A Novel Strategy for Learning Class-Imbalanced Data
paper_2335,2405.11143,2024-05-20,"OpenRLHF: An Easy-to-use, Scalable and High-performance RLHF Framework"
paper_2336,2405.11157,2024-05-18,Towards Modular LLMs by Building and Reusing a Library of LoRAs
paper_2337,2405.11582,2024-05-19,SLAB: Efficient Transformers with Simplified Linear Attention and Progressive Re-parameterized Batch Normalization
paper_2338,2007.14535,2020-07-29,Dreaming: Model-based Reinforcement Learning by Latent Imagination without Reconstruction
paper_2339,2405.12250,2024-05-19,Your Transformer is Secretly Linear
paper_2340,2405.12981,2024-05-21,Reducing Transformer Key-Value Cache Size with Cross-Layer Attention
paper_2341,2405.12399,2024-05-20,Diffusion for World Modeling: Visual Details Matter in Atari
paper_2342,2405.12970,2024-05-21,Face Adapter for Pre-Trained Diffusion Models with Fine-Grained ID and Attribute Control
paper_2343,2405.12979,2024-05-21,OmniGlue: Generalizable Feature Matching with Foundation Model Guidance
paper_2344,2405.12978,2024-05-21,Personalized Residuals for Concept-Driven Text-to-Image Generation
paper_2345,2412.03886,2024-12-05,Uniform Discretized Integrated Gradients: An effective attribution based method for explaining large language models
paper_2346,2405.14333,2024-05-23,DeepSeek-Prover: Advancing Theorem Proving in LLMs through Large-Scale Synthetic Data
paper_2347,2405.13865,2024-05-22,ReVideo: Remake a Video with Motion and Content Control
paper_2348,2405.13800,2024-05-22,Dense Connector for MLLMs
paper_2349,2405.14477,2024-05-23,LiteVAE: Lightweight and Efficient Variational Autoencoders for Latent Diffusion Models
paper_2350,2407.11798,2024-07-16,PipeInfer: Accelerating LLM Inference using Asynchronous Pipelined Speculation
paper_2351,2405.13817,2024-05-22,Thermodynamic Natural Gradient Descent
paper_2352,2407.09732,2024-07-13,"Speech Slytherin: Examining the Performance and Efficiency of Mamba for Speech Separation, Recognition, and Synthesis"
paper_2353,2405.14867,2024-05-23,Improved Distribution Matching Distillation for Fast Image Synthesis
paper_2354,2405.14129,2024-05-23,AlignGPT: Multi-modal Large Language Models with Adaptive Alignment Capability
paper_2355,2405.14598,2024-05-23,Visual Echoes: A Simple Unified Transformer for Audio-Visual Generation
paper_2356,2410.12266,2024-10-16,FlashAudio: Rectified Flows for Fast and High-Fidelity Text-to-Audio Generation
paper_2357,2302.05744,2023-02-11,Rethinking Vision Transformer and Masked Autoencoder in Multimodal Face Anti-Spoofing
paper_2358,2303.01849,2023-03-03,An investigation into the adaptability of a diffusion-based TTS model
paper_2359,1303.4147,2013-03-18,Hamiltonian cycles in Cayley graphs of imprimitive complex reflection groups
paper_2360,2405.14847,2024-05-23,Neural Directional Encoding for Efficient and Accurate View-Dependent Appearance Modeling
paper_2361,2405.14866,2024-05-23,Tele-Aloha: A Low-budget and High-authenticity Telepresence System Using Sparse RGB Cameras
paper_2362,2405.15574,2024-05-24,Meteor: Mamba-based Traversal of Rationale for Large Language and Vision Models
paper_2363,2405.15738,2024-05-24,ConvLLaVA: Hierarchical Backbones as Visual Encoder for Large Multimodal Models
paper_2364,2405.15071,2024-05-23,Grokked Transformers are Implicit Reasoners: A Mechanistic Journey to the Edge of Generalization
paper_2365,2405.15032,2024-05-23,Aya 23: Open Weight Releases to Further Multilingual Progress
paper_2366,2405.15319,2024-05-24,Stacking Your Transformers: A Closer Look at Model Growth for Efficient LLM Pre-Training
paper_2367,1903.04278,2019-03-06,Coping with Large Traffic Volumes in Schedule-Driven Traffic Signal Control
paper_2368,2405.14979,2024-05-23,CraftsMan: High-fidelity Mesh Generation with 3D Native Generation and Interactive Geometry Refiner
paper_2369,2002.09202,2020-02-21,Curating Social Media Data
paper_2370,2405.15216,2024-05-24,Denoising LM: Pushing the Limits of Error Correction Models for Speech Recognition
paper_2371,2405.15223,2024-05-24,iVideoGPT: Interactive VideoGPTs are Scalable World Models
paper_2372,2405.14908,2024-05-23,BiMix: A Bivariate Data Mixing Law for Language Model Pretraining
paper_2373,2405.15125,2024-05-24,HDR-GS: Efficient High Dynamic Range Novel View Synthesis at 1000x Speed via Gaussian Splatting
paper_2374,2405.17399,2024-05-27,Transformers Can Do Arithmetic with the Right Embeddings
paper_2375,2407.20243,2024-07-17,Matryoshka-Adaptor: Unsupervised and Supervised Tuning for Smaller Embedding Dimensions
paper_2376,2405.16712,2024-05-26,Zamba: A Compact 7B SSM Hybrid Model
paper_2377,2502.02810,2025-02-05,Mol-LLM: Generalist Molecular LLM with Improved Graph Utilization
paper_2378,2405.15757,2024-05-24,Looking Backward: Streaming Video-to-Video Translation with Feature Banks
paper_2379,2405.17405,2024-05-27,Human4DiT: 360-degree Human Video Generation with 4D Diffusion Transformer
paper_2380,2405.16822,2024-05-27,Vidu4D: Single Generated Video to High-Fidelity 4D Reconstruction with Dynamic Gaussian Surfels
paper_2381,2405.16852,2024-05-27,EM Distillation for One-step Diffusion Models
paper_2382,2405.16287,2024-05-25,LoGAH: Predicting 774-Million-Parameter Transformers using Graph HyperNetworks with 1/100 Parameters
paper_2383,2405.17414,2024-05-27,Collaborative Video Diffusion: Consistent Multi-video Generation with Camera Control
paper_2384,2405.16759,2024-05-27,Greedy Growing Enables High-Resolution Pixel-Based Diffusion Models
paper_2385,0709.1083,2007-09-07,Phase diagram of two-flavor quark matter: Gluonic phase at nonzero temperature
paper_2386,1906.04011,2019-06-06,Visual Backpropagation
paper_2387,2405.18386,2024-05-28,Instruct-MusicGen: Unlocking Text-to-Music Editing for Music Language Models via Instruction Tuning
paper_2388,2106.07211,2021-06-14,Differentiable Neural Architecture Search with Morphism-based Transformable Backbone Architectures
paper_2389,2405.17976,2024-05-28,Yuan 2.0-M32: Mixture of Experts with Attention Router
paper_2390,2405.18426,2024-05-28,GFlow: Recovering 4D World from Monocular Video
paper_2391,2405.17991,2024-05-28,VeLoRA: Memory Efficient Training using Rank-1 Sub-Token Projections
paper_2392,2405.18424,2024-05-28,3DitScene: Editing Any Scene via Language-guided Disentangled Gaussian Splatting
paper_2393,2405.18750,2024-05-29,T2V-Turbo: Breaking the Quality Bottleneck of Video Consistency Model with Mixed Reward Feedback
paper_2394,2405.18870,2024-05-29,LLMs achieve adult human performance on higher-order theory of mind tasks
paper_2395,2310.11589,2023-10-17,Eliciting Human Preferences with Language Models
paper_2396,2406.04274,2024-06-06,Self-Play with Adversarial Critic: Provable and Scalable Offline Alignment for Language Models
paper_2397,2405.19325,2024-05-29,Nearest Neighbor Speculative Decoding for LLM Generation and Attribution
paper_2398,2409.15157,2024-09-23,LoVA: Long-form Video-to-Audio Generation
paper_2399,1906.02031,2019-06-05,OctopusNet: A Deep Learning Segmentation Network for Multi-modal Medical Images
paper_2400,2405.19320,2024-05-29,Value-Incentivized Preference Optimization: A Unified Approach to Online and Offline RLHF
paper_2401,2410.18958,2024-10-24,Stable Consistency Tuning: Understanding and Improving Consistency Models
paper_2402,2406.09640,2024-06-14,GPT-Fabric: Smoothing and Folding Fabric by Leveraging Pre-Trained Foundation Models
paper_2403,2405.20204,2024-05-30,Jina CLIP: Your CLIP Model Is Also Your Text Retriever
paper_2404,2405.19893,2024-05-30,Similarity is Not All You Need: Endowing Retrieval Augmented Generation with Multi Layered Thoughts
paper_2405,2405.20340,2024-05-30,MotionLLM: Understanding Human Behaviors from Human Motions and Videos
paper_2406,2405.20222,2024-05-30,MOFA-Video: Controllable Image Animation via Generative Motion Field Adaptions in Frozen Image-to-Video Diffusion Model
paper_2407,1102.5216,2011-02-25,Theory of the giant plasmon enhanced second harmonic generation in graphene and semiconductor two-dimensional electron systems
paper_2408,2405.19856,2024-05-30,DevEval: A Manually-Annotated Code Generation Benchmark Aligned with Real-World Code Repositories
paper_2409,2405.19888,2024-05-30,Parrot: Efficient Serving of LLM-based Applications with Semantic Variable
paper_2410,2405.19707,2024-05-30,DeMamba: AI-Generated Video Detection on Million-Scale GenVideo Benchmark
paper_2411,2405.21060,2024-05-31,Transformers are SSMs: Generalized Models and Efficient Algorithms Through Structured State Space Duality
paper_2412,2405.20541,2024-05-30,Perplexed by Perplexity: Perplexity-Based Data Pruning With Small Reference Models
paper_2413,2308.14353,2023-08-28,"ZhuJiu: A Multi-dimensional, Multi-faceted Chinese Benchmark for Large Language Models"
paper_2414,2405.21048,2024-05-31,Kaleido Diffusion: Improving Conditional Diffusion Models with Autoregressive Latent Modeling
paper_2415,2405.16645,2024-05-26,Diffusion4D: Fast Spatial-temporal Consistent 4D Generation via Video Diffusion Models
paper_2416,2405.18144,2024-05-28,4-bit Shampoo for Memory-Efficient Network Training
paper_2417,2406.00888,2024-06-02,"Show, Don't Tell: Aligning Language Models with Demonstrated Feedback"
paper_2418,2305.13840,2023-05-23,Control-A-Video: Controllable Text-to-Video Diffusion Models with Motion Prior and Reward Feedback Learning
paper_2419,2406.00392,2024-06-01,Artificial Generational Intelligence: Cultural Accumulation in Reinforcement Learning
paper_2420,2501.12670,2025-01-22,Learning Versatile Optimizers on a Compute Diet
paper_2421,2406.00908,2024-06-03,ZeroSmooth: Training-free Diffuser Adaptation for High Frame Rate Video Generation
paper_2422,2406.02430,2024-06-04,Seed-TTS: A Family of High-Quality Versatile Speech Generation Models
paper_2423,2406.02543,2024-06-04,To Believe or Not to Believe Your LLM
paper_2424,1807.01186,2018-07-03,Optimal investment and consumption with forward preferences and uncertain parameters
paper_2425,1910.03674,2019-10-08,Stone pseudovarieties
paper_2426,2406.02507,2024-06-04,Guiding a Diffusion Model with a Bad Version of Itself
paper_2427,2406.02523,2024-06-04,RoboCasa: Large-Scale Simulation of Everyday Tasks for Generalist Robots
paper_2428,2406.02511,2024-06-04,V-Express: Conditional Dropout for Progressive Training of Portrait Video Generation
paper_2429,2406.12230,2024-06-18,MCSD: An Efficient Language Model with Diverse Fusion
paper_2430,2402.11690,2024-02-18,Vision-Flan: Scaling Human-Labeled Tasks in Visual Instruction Tuning
paper_2431,2406.01014,2024-06-03,Mobile-Agent-v2: Mobile Device Operation Assistant with Effective Navigation via Multi-Agent Collaboration
paper_2432,2406.03184,2024-06-05,Ouroboros3D: Image-to-3D Generation via 3D-aware Recursive Diffusion
paper_2433,2408.07279,2024-07-26,Interactive and Automatic Generation of Primitive Custom Circuit Layout Using LLMs
paper_2434,2406.02897,2024-06-05,LiveSpeech: Low-Latency Zero-shot Text-to-Speech via Autoregressive Modeling of Audio Discrete Codes
paper_2435,2406.03215,2024-06-05,Searching Priors Makes Text-to-Video Synthesis Better
paper_2436,2406.02900,2024-06-05,Scaling Laws for Reward Model Overoptimization in Direct Alignment Algorithms
paper_2437,2211.02848,2022-11-05,Aligning Recommendation and Conversation via Dual Imitation
paper_2438,2003.02877,2020-03-05,"Distill, Adapt, Distill: Training Small, In-Domain Models for Neural Machine Translation"
paper_2439,2406.04325,2024-06-06,ShareGPT4Video: Improving Video Understanding and Generation with Better Captions
paper_2440,2412.11549,2024-12-16,MPQ-DM: Mixed Precision Quantization for Extremely Low Bit Diffusion Models
paper_2441,2405.15302,2024-05-24,The Buffer Mechanism for Multi-Step Information Reasoning in Language Models
paper_2442,2411.14871,2024-11-22,Prioritize Denoising Steps on Diffusion Model Preference Alignment via Explicit Denoised Distribution Estimation
paper_2443,2110.04114,2021-10-08,Self-adjoint and co-isometry composition and weighted composition operator on general weighted Hardy space
paper_2444,2410.16919,2024-10-22,EnvBridge: Bridging Diverse Environments with Cross-Environment Knowledge Transfer for Embodied AI
paper_2445,1602.06439,2016-02-20,Context-guided diffusion for label propagation on graphs
paper_2446,2406.04268,2024-06-06,Open-Endedness is Essential for Artificial Superhuman Intelligence
paper_2447,2402.12204,2024-02-19,Enhancing Multilingual Capabilities of Large Language Models through Self-Distillation from Resource-Rich Languages
paper_2448,2403.04307,2024-03-07,HaluEval-Wild: Evaluating Hallucinations of Language Models in the Wild
paper_2449,2406.04370,2024-06-01,Large Language Model Confidence Estimation via Black-Box Access
paper_2450,2410.13899,2024-10-15,Security of and by Generative AI platforms
paper_2451,1703.03384,2017-03-09,Ergodic-nonergodic transition in tapped granular systems: The role of persistent contacts
paper_2452,2402.00798,2024-02-01,Formal-LLM: Integrating Formal Language and Natural Language for Controllable LLM-based Agents
paper_2453,2406.04391,2024-06-06,Why Has Predicting Downstream Capabilities of Frontier AI Models with Scale Remained Elusive?
paper_2454,2206.06356,2022-06-13,Modern Distributed Data-Parallel Large-Scale Pre-training Strategies For NLP models
paper_2455,2406.06525,2024-06-10,Autoregressive Model Beats Diffusion: Llama for Scalable Image Generation
paper_2456,2412.18688,2024-12-24,Video Is Worth a Thousand Images: Exploring the Latest Trends in Long Video Generation
paper_2457,2406.06469,2024-06-10,"Husky: A Unified, Open-Source Language Agent for Multi-Step Reasoning"
paper_2458,2406.19283,2024-06-27,PhysioLLM: Supporting Personalized Health Insights with Wearables and Large Language Models
paper_2459,2406.06216,2024-06-10,Lighting Every Darkness with 3DGS: Fast Training and Real-Time Rendering for HDR View Synthesis
paper_2460,2402.14701,2024-02-22,COMPASS: Computational Mapping of Patient-Therapist Alliance Strategies with Language Modeling
paper_2461,2406.05370,2024-06-08,VALL-E 2: Neural Codec Language Models are Human Parity Zero-Shot Text to Speech Synthesizers
paper_2462,2406.06424,2024-06-10,Margin-aware Preference Optimization for Aligning Diffusion Models without Reference
paper_2463,2406.05981,2024-06-10,ShiftAddLLM: Accelerating Pretrained LLMs via Post-Training Multiplication-Less Reparameterization
