node_id,name
organization_1508,Berkeley AI Research
organization_1509,STEGO
organization_1510,"Dalian University of Technology, China"
organization_1511,"Zhejiang University, China"
organization_1512,Meituan Inc.
organization_1513,"German Research Center for Artificial Intelligence (DFKI),"
organization_1514,"Klinikum Saarbrucken, Germany"
organization_1515,[NMüller et al.]
organization_1516,"NVIDIA, Germany"
organization_1517,"Adobe, Canada"
organization_1518,"University of Toronto, Canada"
organization_1519,[Rho et al.]
organization_1520,"Fudan University,"
organization_1521,"Academy for Engineering & Technology,"
organization_1522,"Shanghai Key Lab of Intelligent Information Processing,"
organization_1523,"School of Computer Science, Fudan University,"
organization_1524,"Ministry of Education, Academy for Engineering & Technology,"
organization_1525,Yahoo! Labs Haifa
organization_1526,HulkBatman
organization_1527,LocalEditingStevenJobs
organization_1528,"SampledimagePixarGoldenstatueFox,PixarstyleBlueeyesPinkhair"
organization_1529,3DDomainAdaptation
organization_1530,RealimagePixarGreekstatueJoker
organization_1531,ObamaGirlinwhitedress
organization_1532,RealimageText-to-Avatar
organization_1533,CodeFormer
organization_1534,Artificial and Natural Intelligence Toulouse Institute
organization_1535,Carney Institute for Brain Science
organization_1536,MyAutoBio Inc.
organization_1537,Zhenghao Liu†
organization_1538,Chenyan Xiong
organization_1539,"Du Xiaoman (Beijing) Science Technology Co., Ltd."
organization_1540,"Institute of Automation,"
organization_1541,"Chinese Academy of Sciences,"
organization_1542,"Van ’t Hoﬀ Institute for Molecular Sciences, University of Amsterdam,"
organization_1543,"Institute of Physics, University of Amsterdam,"
organization_1544,Max Planck Institute for Polymer Research
organization_1545,"Institute of Geographical Science and Natural Resources Research, CAS"
organization_1546,"Wangxuan Institute of Computer Technology, Peking University"
organization_1547,HKUST Hang Li
organization_1548,Zhejiang Sci-Tech University
organization_1549,Royal College of Art
organization_1550,China Conservatory of Music
organization_1551,"Centre for Frontier AI Research (CFAR), A*STAR"
organization_1552,Shaanxi Normal University
organization_1553,School of Automation
organization_1554,"Salesforce, Inc."
organization_1555,Ensimag
organization_1556,Google.
organization_1557,DeepSeek LLM
organization_1558,National Centre for Text Mining
organization_1559,Chancefocus AMC
organization_1560,tulika.saha
organization_1561,sophia.ananiadou
organization_1562,"Shanghai Engineering Research Center of AI & Robotics,"
organization_1563,XLUSING LAYER LEVEL LOSS
organization_1564,Yatharth Gupta∗
organization_1565,PROGRESSIVE KNOWLEDGE DISTILLATION OF Stable Diffusion
organization_1566,Sayak Paul
organization_1567,Harish Prabhala
organization_1568,Vishnu V . Jaddipal*
organization_1569,Patrick Von Platen
organization_1570,Khazar University
organization_1571,Lumos Extension School of Data
organization_1572,"Sony Computer Science Laboratories, Kyoto"
organization_1573,iFLYTEK Research (HFL)
organization_1574,HIT
organization_1575,Amazon AWS AI
organization_1576,HSE University
organization_1577,University of Illinois Urbana Champaign
organization_1578,BNRist
organization_1579,"State Key Laboratory of Acoustics, Institute of Acoustics, Chinese Academy of Sciences"
organization_1580,"iFlytek Research, iFlytek Co., Ltd."
organization_1581,University of Science and Technology of China (USTC)
organization_1582,"Meta Platforms, USA"
organization_1583,Alignment Research Center
organization_1584,Apart Research
organization_1585,Open Philanthropy
organization_1586,Redwood Research
organization_1587,Mila Quebec AI Institute
organization_1588,Google Zürich
organization_1589,University of Liverpool
organization_1590,New Jersey Institute of Technology
organization_1591,Intel® Corporation
organization_1592,"Institute for Interdisciplinary information Sciences, Tsinghua University"
organization_1593,"Friedrich-Alexander-Universität Erlangen-Nürnberg, Germany"
organization_1594,Transtek Medical Electronic
organization_1595,Qom University of Technology
organization_1596,Shanghai Artificial Intelligence Lab
organization_1597,Inverted AI
organization_1598,Alberta Machine Intelligence Institute
organization_1599,Department of Linguistics
organization_1600,Halıcıoğlu Data Science Institute
organization_1601,Department of Cognitive Science
organization_1602,"State Key Laboratory of General Artificial Intelligence, BIGAI"
organization_1603,GigaAI
organization_1604,Microsoft DeepSpeed (www.deepspeed.ai)
organization_1605,Jilin University
organization_1606,"Engineering Research Center of Knowledge-Driven Human-Machine Intelligence, MOE"
organization_1607,ICON
organization_1608,University of Leiden
organization_1609,University of Bonn
organization_1610,"AI Thrust, HKUST(GZ)"
organization_1611,"Dept. of CSE, HKUST"
organization_1612,"School of Creative Media, City University of Hong Kong"
organization_1613,Samsung AI Centre Toronto
organization_1614,York University
organization_1615,Indian Institute of Science
organization_1616,"School of Artificial Intelligence, University of Chinese Academy of Sciences"
organization_1617,01.AI
organization_1618,"Australian Institute for Machine Learning, University of Adelaide"
organization_1619,"School of Electrical Engineering and Computer Science, University of Queensland"
organization_1620,"Department of Data Science & AI, Monash University"
organization_1621,Nanyang Technological University (NTU)
organization_1622,"Agency for Science, Technology and Research (A*STAR)"
organization_1623,"MediaLab, Department of Electronic & Electrical Engineering"
organization_1624,Stellenbosch University
organization_1625,AI at Meta
organization_1626,"InnoPeak Technology, Inc."
organization_1627,"Meta Reality Labs, Pittsburgh, USA"
organization_1628,Intellifusion Inc.
organization_1629,Redmond
organization_1630,"SambaNova Systems, Inc."
organization_1631,"Institute of Computing Technology, CAS"
organization_1632,"Shenzhen International Graduate School, Tsinghua University"
organization_1633,"MAIS, Institute of Automation, CAS"
organization_1634,UCSF
organization_1635,MMLab
organization_1636,Institute of Biomedical Engineering
organization_1637,"Graduate School at Shenzhen, Tsinghua University"
organization_1638,"Charlottesville, VA, USA"
organization_1639,Microsoft Speech and Language Group
organization_1640,Hoku Labs
organization_1641,Hamburg University of Technology
organization_1642,Institute for Data Science Foundations
organization_1643,"DGene Digital Technology Co., Ltd."
organization_1644,Beijing Jiaotong University
organization_1645,F. P. R.
organization_1646,CHNOL O
organization_1647,M
organization_1648,B
organization_1649,STITUT E
organization_1650,DY DE LRCE
organization_1651,ING
organization_1652,IC E N
organization_1653,SHEMHAN
organization_1654,NEIN G
organization_1655,STEM
organization_1656,NY G
organization_1657,ShanghaiJiaoTongUniversity
organization_1658,"The University of Tokyo, Japan"
organization_1659,"Tencent XR Vision Labs, China"
organization_1660,"Shanghai Jiao Tong University, China"
organization_1661,"ANU, Australia"
organization_1662,Ludwig-Maximilians-University Munich
organization_1663,Munich Center for Machine Learning (MCML)
organization_1664,Honda Research Institute Japan
organization_1665,University of Würzburg
organization_1666,FTG
organization_1667,"Advanced Micro Devices, Inc."
organization_1668,"Nanyang Technological University, Singapore"
organization_1669,Uni-Retrieval: A Multi-Style Retrieval Framework for STEM’s Education
organization_1670,"Hong Kong Polytechnic University, Hong Kong, China"
organization_1671,South China University of Techonology
organization_1672,Avataar.ai
organization_1673,"Key Laboratory for Biomedical Engineering of Ministry of Ed ucation, College of Biomedical Engineering and Instrument Sciences, Zhejiang University"
organization_1674,"Department of Psychology, University of Chinese Academy of Sciences"
organization_1675,"CAS Key Laboratory of Behavioural Sciences, Institute of Ps ychology, Beijing"
organization_1676,"National Laboratory of Pattern Recognition, Institute of A utomation, CAS"
organization_1677,"Inria, Paris, France"
organization_1678,"Saarland University, Saarland Informatics Campus, Germany"
organization_1679,"DFKI GmbH, Saarland Informatics Campus, Germany"
organization_1680,University of Illinois Urbana -Champaign
organization_1681,"School of Advanced Technology, Xi’an Jiaotong-Liverpool University, China"
organization_1682,Oxford Internet Institute
organization_1683,"School of Computer Sci. & Tech., Huazhong University of Science and Technology"
organization_1684,"School of Information Science and Engineering, Yunnan University"
organization_1685,Nomic AI
organization_1686,Sorbonne Université2
organization_1687,Inria1
organization_1688,Université Gustave Eiffel4
organization_1689,Université de Genève3
organization_1690,CNRS4
organization_1691,City of Hong Kong
organization_1692,"Beijing, China"
organization_1693,"Tianjin, China"
organization_1694,"Multimedia Lab, The Chinese University of Hong Kong"
organization_1695,Nota Inc.
organization_1696,Captions
organization_1697,Peking University.
organization_1698,Huawei Consumer Business Group.
organization_1699,Huawei Noah’s Ark Lab.
organization_1700,Amazon Inc.
organization_1701,ICLR 2024
organization_1702,Zhihao Fan
organization_1703,"IEEE/ACM TRANSACTIONS ON AUDIO, SPEECH, AND LANGUAGE PROCESSING"
organization_1704,"Bosch Center for Artificial Intelligence, Robert Bosch GmbH"
organization_1705,"Farragut High School,"
organization_1706,"Knoxville, Tennessee, USA"
organization_1707,Khulna University
organization_1708,Zhipu AI
organization_1709,"Dyson Robotics Lab, Imperial College London"
organization_1710,FancyTech
organization_1711,"Department of Computer Science, Stanford University"
organization_1712,"Center for Neural Science, NYU"
organization_1713,MIT AI Lab
organization_1714,University of Southern California1
organization_1715,Institute for Creative Technologies2
organization_1716,Microsoft Research Core
organization_1717,Microsoft Applied Robotics Research
organization_1718,MSR Accelerator
organization_1719,"MSR AI Frontiers, Newyork"
organization_1720,Microsoft Gaming US
organization_1721,Institute of Cyber Science and Engineering
organization_1722,Central South University
organization_1723,School of Computer Science and Engineering
organization_1724,School of Cyber Science and Engineering
organization_1725,The University of Mississippi
organization_1726,MIT Lincoln Laboratory
organization_1727,"ISTI-CNR, Pisa, Italy"
organization_1728,"Flanders Make, Expertise Centre for Digital Media"
organization_1729,Hasselt University
organization_1730,Amazon.com
organization_1731,Lawrence Berkeley National Laboratory
organization_1732,ASAS.AI
organization_1733,IT University of Copenhagen
organization_1734,Bloomberg LP
organization_1735,King Abdulaziz University
organization_1736,Binghamton University
organization_1737,Cohere For AI
organization_1738,King Fahd University of Petroleum and Minerals
organization_1739,University of Limerick
organization_1740,"Fudan University, School of Computer Science"
organization_1741,"ReLER, CCAI, Zhejiang University, China"
organization_1742,"State Key Laboratory of Brain-machine Intelligence, Zhejiang University, China"
organization_1743,AWS AI
organization_1744,"Graduate School of Artificial Intelligence, KAIST, Republic of Korea"
organization_1745,Rensselaer Polytechnic Institute
organization_1746,MIT Media Lab
organization_1747,"character.ai (Note: This appears to be a typo or repetition, but kept as is)"
organization_1748,character.ai
organization_1749,synthlabs.ai
organization_1750,College of Engineering
organization_1751,Cohere For AI Community
organization_1752,IRCAM - CNRS UMR 9912
organization_1753,Shanghai Qizhi Institute
organization_1754,"IIIS, Tsinghua University"
organization_1755,LinkedIn
organization_1756,AGI‡
organization_1757,Drexel University
organization_1758,Israel
organization_1759,Accenture
organization_1760,"Microsoft, London, UK"
organization_1761,"Microsoft Research, Redmond, Washington, USA"
organization_1762,"Microsoft Research, Cambridge, UK"
organization_1763,"Microsoft, Redmond, Washington, USA"
organization_1764,Sathyabama Institute of Science and Technology
organization_1765,University of South Carolina
organization_1766,Artificial Intelligence Institute of South Carolina
organization_1767,"College of Computer and Information Engineering, Tianjin Normal University"
organization_1768,"College of Intelligence and Computing, Tianjin University"
organization_1769,Together AI
organization_1770,Institute for Creative Technologies
organization_1771,Institute of Computing Science and Mathematics
organization_1772,University of Stirling
organization_1773,University of Wisconsin – Milwaukee
organization_1774,Innopolis University
organization_1775,Tinkoff Higher School of Economics
organization_1776,Moscow Institute of Physics and Technology
organization_1777,MBZUAI Department of NLP & ML
organization_1778,Toyota Research Insititute
organization_1779,Invertible AI
organization_1780,Multimodal Art Projection Research Community
organization_1781,Boise State University
organization_1782,StabilityAI
organization_1783,"Google Research, United States of America"
organization_1784,"Google Research, United Kingdom"
organization_1785,"University of Tübingen, Tübingen AI Center"
organization_1786,"School of Information, Renmin University of China"
organization_1787,University of Wisconsin Milwaukee
organization_1788,Tehran Polytechnic
organization_1789,BAICHUAN
organization_1790,National Yang Ming Chiao Tung University
organization_1791,Roblox
organization_1792,PicUp.AI
organization_1793,"Institute of Information Science,"
organization_1794,Chung Yuan Christian University
organization_1795,"National Taipei University of Technology,"
organization_1796,Mark Schwesinger
organization_1797,Kirin Somasundaram
organization_1798,Jing Dong
organization_1799,Huixuan Tang
organization_1800,Yuyang Zou
organization_1801,D Reality Labs Research
organization_1802,Edward Miller
organization_1803,Carlo Ren
organization_1804,Aria Everyday Activities Dataset
organization_1805,Renzo De Nardi
organization_1806,Luis Pesqueira
organization_1807,Vijay Baiyya
organization_1808,Omkar Parkhi
organization_1809,Qiao Gu
organization_1810,Richard Newcombe
organization_1811,Carl Ren
organization_1812,Jeff Meissner
organization_1813,Steve Saarinen
organization_1814,Chris Sweeney
organization_1815,University of St Andrews
organization_1816,ELLIS Institute
organization_1817,hessian.AI
organization_1818,TU Darmstadt
organization_1819,Universitat Politècnica de Catalunya (UPC)
organization_1820,Aalto University
organization_1821,The University of Melbourne
organization_1822,Université Paris-Saclay
organization_1823,Claudio Pomo
organization_1824,Politecnico di Bari
organization_1825,CentraleSupélec
organization_1826,TOMMASO DI NOIA
organization_1827,"Université Paris-Saclay, CentraleSupélec, Inria"
organization_1828,"ModiFace Inc.,"
organization_1829,Communication University of Zhejiang
organization_1830,"Institute of Information Science, Beijing Jiaotong University"
organization_1831,Beijing Key Laboratory of Advanced Information Science and Network
organization_1832,HAOMO.AI
organization_1833,"Data Science Institute, Brown University"
organization_1834,Google Ads Safety
organization_1835,ITMO University
organization_1836,"Huawei Technologies Co., Ltd"
organization_1837,Worcester Polytechnic Institute
organization_1838,Inria Rennes
organization_1839,École polytechnique
organization_1840,Universitat de Barcelona
organization_1841,"Salesforce Research, USA"
organization_1842,"C4DM, Queen Mary University of London"
organization_1843,"AIS, The Hong Kong University of Science and Technology"
organization_1844,Multimodal Art Projection
organization_1845,"Language Technology Lab, University of Cambridge"
organization_1846,Image Derivative Inc
organization_1847,Writer.com
organization_1848,"University of North Carolina, Chapel Hill"
organization_1849,Wuhan university
organization_1850,Nankai International Advanced Research Institute (Shenzhen Futian)
organization_1851,ARC Lab
organization_1852,Playground Research
organization_1853,ScaDS.AI
organization_1854,Data61
organization_1855,CSIRO’s
organization_1856,Salesforce
organization_1857,Leipzig University
organization_1858,WorkdonewhileatGoogleDeepMind
organization_1859,GoogleDeepMind
organization_1860,"Institute for Advanced Computer Studies, University of Maryland, USA"
organization_1861,"College of Information Science and Technology, Huazhong University of Science and Technology, China"
organization_1862,"Center for Automation and Intelligence, Nanjing Tech University, China"
organization_1863,"University of Maryland, USA"
organization_1864,Moonshot AI
organization_1865,"Center for Data Science, New York University"
organization_1866,Univ Gustave Eiffel
organization_1867,"Courant Institute, New York University"
organization_1868,INRIA
organization_1869,"CNRS, LIGM"
organization_1870,University of Kaiserslautern
organization_1871,DFKI GmbH
organization_1872,TU Kaiserslautern
organization_1873,CETINIA
organization_1874,University of Rey Juan Carlos
organization_1875,Spain
organization_1876,ByteDance China
organization_1877,@link.cuhk.edu.hk
organization_1878,ra018
organization_1879,dhlin
organization_1880,g@ie.cuhk.edu.hk
organization_1881,jzwang
organization_1882,fhq016
organization_1883,xy017
organization_1884,CUHK-SenseTime Joint Lab
organization_1885,CISPA Helmholtz Center for Information Security
organization_1886,Alimama Tech
organization_1887,Microsoft Azure
organization_1888,"The Chinese University of Hong Kong, Shenzhen"
organization_1889,"Bytedance, US"
organization_1890,Philips Healthcare
organization_1891,Eindhoven University of Technology
organization_1892,King’s College London
organization_1893,University of Missouri
organization_1894,[Google] Intrinsic
organization_1895,University College Cork
organization_1896,ISCAS
organization_1897,AI Institute
organization_1898,Department of Computer Science and Engineering
organization_1899,IBM Thomas J. Watson Research Center
organization_1900,Computer Science Department
organization_1901,Allen Institute for Brain Science
organization_1902,Caduceus
organization_1903,College of Electrical and Computer Engineering
organization_1904,"Mila, Universit ´e de Montreal"
organization_1905,"Institute for AI Industry Research, Tsinghua University"
organization_1906,"CAS Key Laboratory of Network Data Science and Technology, Institute of Computing Technology, Chinese Academy of Sciences"
organization_1907,Yahoo Research
organization_1908,† indicates affiliations with multiple institutions
organization_1909,"Sapienza University of Rome, Italy"
organization_1910,Samsung
organization_1911,University of Queensland
organization_1912,NetEase Fuxi AI Lab
organization_1913,OpenGVLab
organization_1914,University of the Federal Armed Forces
organization_1915,Department of Aerospace Engineering
organization_1916,Institute of Mathematics and Applied Computing
organization_1917,Pengcheng Laboratory
organization_1918,"Westford, MA, USA"
organization_1919,Nokia Bell Labs
organization_1920,Qihoo 360
organization_1921,panjianfeng@360.cn
organization_1922,huangshaomang@360.cn
organization_1923,Hanzhong Zheng∗
organization_1924,Shaomang Huang
organization_1925,Digital Security Group
organization_1926,Concordia University
organization_1927,"Institute for Quantum Computing, University of Waterloo"
organization_1928,"Shenzhen SpinQ Technology Co., Ltd."
organization_1929,"Department of Physics, Southern University of Science and Technology"
organization_1930,"Department of Physics, Tsinghua University"
organization_1931,"College of Physics and electronic Engineering & Center for Computational Sciences, Sichuan Normal University"
organization_1932,"Department of Physics, The Hong Kong University of Science and Technology"
organization_1933,UPS CNRS 3611 ISC-PIF
organization_1934,UMR CNRS 8504 Géographie-cités
organization_1935,Tsinghua Univerisity
organization_1936,"Institute for AI Industry Research (AIR), Tsinghua University"
organization_1937,Squirrel AI
organization_1938,Notbad AI Inc
organization_1939,www.unsplash.com
organization_1940,WebSight
organization_1941,Max Planck Institute for Informatics
organization_1942,BurstAttention: An Efficient Distributed Attention Framework for Extremely Long Sequences
organization_1943,"Foundation Model Research Center, Institute of Automation, Chinese Academy of Sciences"
organization_1944,"Rennes, France"
organization_1945,"INSA Rennes, INRIA/IRISA"
organization_1946,"CNRS, INRIA/IRISA"
organization_1947,"Department of Computer Science, Metropolitan College, Boston University"
organization_1948,"School of Cyber Science and Technology, Shandong University"
organization_1949,UNI-SMART
organization_1950,DP Technology
organization_1951,AI for Science Institute
organization_1952,"The State Key Laboratory of Brain-Machine Intelligence, Zhejiang University, China"
organization_1953,"School of Computing, National University of Singapore, Singapore"
organization_1954,ReLER Lab
organization_1955,College of Information and Computing Sciences
organization_1956,Alibaba Cloud
organization_1957,NeuFlow Inc.
organization_1958,SV3D
organization_1959,3D Optimization
organization_1960,"Kitware, Inc."
organization_1961,LGM
organization_1962,"Torr Vision Group, University of Oxford"
organization_1963,OpenLRM
organization_1964,CUHK-SenseTime Joint Laboratory
organization_1965,Sensetime Research
organization_1966,Centre for Perceptual and Interactive Intelligence
organization_1967,Sakana AI
organization_1968,"Tokyo, Japan"
organization_1969,Czech Academy of Sciences
organization_1970,Charles University
organization_1971,"College of C.S., TMCC, SysNet, DISSec, GTIISC, Nankai University"
organization_1972,Chongqing University
organization_1973,East China University of Science and Technology
organization_1974,MCML
organization_1975,MetaSainbayar Sukhbaatar
organization_1976,MetaZeyuan Allen-Zhu
organization_1977,MetaJason Weston
organization_1978,Avolution AI Shanghai AI Lab
organization_1979,University of Mannheim
organization_1980,"MoE Key Laboratory of Brain-inspired Intelligent Perception and Cognition, USTC"
organization_1981,Huawei Cloud
organization_1982,"Institute of Dataspace, Hefei Comprehensive National Science Center"
organization_1983,PjLab
organization_1984,Mohammed bin Zayed University of Artificial Intelligence
organization_1985,Harmony.AI
organization_1986,LCM -LoRA
organization_1987,Skywork AI
organization_1988,"SHI Labs @ Georgia Tech, Oregon & UIUC"
organization_1989,Picsart AI Resarch (PAIR)
organization_1990,"State Key Laboratory of Animal Nutrition and Feeding,\nChina Agricultural University,\nBeijing, China\nUniversity of Illinois at Urbana-Champaign,\nUrbana, Illinois\nAniEye Technology,\nHangzhou, Zhejiang, China"
organization_1991,"Engineering Research Center of Intelligent Human Health Situation Awareness of Zhejiang Province,"
organization_1992,"G60 STI Valley Industry & Innovation Institute, Jiaxing University"
organization_1993,"Key Laboratory of Medical Electronics and Digital Health of Zhejiang Province,"
organization_1994,Jiaxing University
organization_1995,US
organization_1996,ZJU-UIUC Institute
organization_1997,"Stanford University, USA"
organization_1998,National Institute of Advanced Industrial Science and Technology
organization_1999,Institute of Science Tokyo
organization_2000,HiDream.ai Inc.
organization_2001,SenseTime Group
organization_2002,Intel Corporation
organization_2003,Ecole Polytechnique
organization_2004,China Telecom Corporation Ltd. Data&AI Technology Company
organization_2005,"School of Computer Science, Fudan University"
organization_2006,PKU-agibot Lab
organization_2007,Xiaohongshu Inc.
organization_2008,Christopher D. Manning Stanford University
organization_2009,DataBricks
organization_2010,OPPO AI Center
organization_2011,"Fraunhofer Heinrich Hertz Institute, HHI"
organization_2012,Humboldt University of Berlin
organization_2013,LY Corporation
organization_2014,Tokyo University of Science
organization_2015,University of Illinois at Chicago
organization_2016,"University of Maryland, Baltimore County"
organization_2017,Sungkyunkwan University
organization_2018,Baidu Research
organization_2019,CMU LTI
organization_2020,Amazon AGI
organization_2021,"CIS, LMU Munich"
organization_2022,ModelBest.Inc
organization_2023,University of Helsinki
organization_2024,University of Turku
organization_2025,Silo AI
organization_2026,CSC – IT Center for Science
organization_2027,University of Nottingham
organization_2028,bulatko.github.io/depthart-pp/
organization_2029,DepthAutoregressiveRefinementScale
organization_2030,DepthART
organization_2031,Project Leader
organization_2032,DepthAutoregressiveTransformer
organization_2033,North South University
organization_2034,Metavatar
organization_2035,Beijing U. of Posts and Telecoms
organization_2036,U. of Chinese Academy of Sciences
organization_2037,Siemens AG
organization_2038,HuggingFace.co/datasets/bethgelab/let-it-wag
organization_2039,GitHub.com/bethgelab/frequency_determines_performance
organization_2040,SNU-LG AI Research Center
organization_2041,"Dept. of ECE, Seoul National University"
organization_2042,Kuaishou.Inc
organization_2043,"University of T ¨ubingen, T ¨ubingen"
organization_2044,Department of Electrical & Computer Engineering
organization_2045,Department of Mathematics and Physics
organization_2046,University of California Santa Cruz
organization_2047,Dept. of Electrical and Computer Engineering
organization_2048,INMC & IPAI
organization_2049,Runway
organization_2050,"Beijing Lumverse Technology Co., Ltd"
organization_2051,Lumverse Research Institute
organization_2052,"Faculty of Science and Technology, University of Macau"
organization_2053,"Institute of Software, Chinese Academy of Sciences"
organization_2054,Facebook CIFAR AI Chair
organization_2055,Wroclaw Tech
organization_2056,Dalle Molle Institute for Artificial Intelligence Research
organization_2057,Nextremer Co. Ltd.
organization_2058,Recursal AI
organization_2059,Charm Therapeutics
organization_2060,LuxiTech Co. Ltd.
organization_2061,SynthLabs
organization_2062,Ronsor Labs
organization_2063,RWKV Project
organization_2064,Tano Labs
organization_2065,AI-Research.id
organization_2066,Contextual AI
organization_2067,CPII
organization_2068,Ground Truth 3DGS Ours
organization_2069,Meta Reality Labs Zurich
organization_2070,Warburger Straße 100
organization_2071,33098 Paderborn
organization_2072,Institut füρ ω Mathematik
organization_2073,Universität Paderborn
organization_2074,MIT EECS
organization_2075,MyShell.ai
organization_2076,University of Arizona
organization_2077,Technical University of Cluj-Napoca
organization_2078,CPII of InnoHK
organization_2079,"Department of Chemistry, University of California, Berkeley"
organization_2080,Berkeley Center for Quantum Information and Computation
organization_2081,"Extreme-Scale Data Science and Analytics, Sandia National Laboratories"
organization_2082,"Department of Physics, University of California, Berkeley"
organization_2083,Birla Institute of Technology and Science
organization_2084,"Institute for Artificial Intelligence, Peking University"
organization_2085,"National Key Laboratory of General Artificial Intelligence, BIGAI"
organization_2086,Department of Statistics
organization_2087,Institute for Computational and Mathematical Engineering
organization_2088,Department of Electrical Engineering
organization_2089,Siemens Mobility
organization_2090,Microsoft Research New York
organization_2091,T-Bank
organization_2092,Baidu Corporation Ltd.
organization_2093,ScribeDepth Input
organization_2094,Large Image or Video Diffusion Model
organization_2095,Human Pose
organization_2096,Image Control+
organization_2097,Multi -Condition Video Control
organization_2098,Sparse Frame Video Control
organization_2099,Condition-Controlled Image/Video
organization_2100,Video Control
organization_2101,Normal Map
organization_2102,Small Image ControlNet
organization_2103,"Singapore University of Technology and Design, Singapore"
organization_2104,"Meta AI, US"
organization_2105,"University of Michigan, USA"
organization_2106,Lingnan University
organization_2107,University of Missouri-Kansas City
organization_2108,UTS
organization_2109,Institute of Automation
organization_2110,Tencent Robotics X
organization_2111,"Guangxi Key Lab of Human-machine Interaction and Intelligent Decision, Nanning Normal University, Nanning, China"
organization_2112,"College of Mathematics and Informatics, South China Agricultural University, Guangzhou, China"
organization_2113,"Zhidayuan AI Lab, Nanning, China"
organization_2114,"School of Computer Science and Engineering, Sun Yat-sen University, Guangzhou, China"
organization_2115,Center for Security and Emerging Technology
organization_2116,LF AI & Data
organization_2117,Nike
organization_2118,Commn Ground
organization_2119,"FAIR, Meta"
organization_2120,DFKI & Hessian.AI
organization_2121,"Qualcomm Technologies, Inc."
organization_2122,Coactive AI
organization_2123,Digital Safety Research Institute
organization_2124,Consumer Reports
organization_2125,Ethriva
organization_2126,Public Authority for Applied Education and Training of Kuwait
organization_2127,Nebius AI
organization_2128,Project Humanit.ai
organization_2129,Nutanix
organization_2130,RAND
organization_2131,Illinois Institute of Technology
organization_2132,Credo AI
organization_2133,Vijil
organization_2134,UCSB
organization_2135,TU Eindhoven
organization_2136,IIT Delhi
organization_2137,Dotphoton
organization_2138,SaferAI
organization_2139,Reins AI
organization_2140,Context Fund
organization_2141,Juniper Networks
organization_2142,Wright State University
organization_2143,Kno.e.sis Research Center
organization_2144,Singapore
organization_2145,"Singapore University of Technology and Design,"
organization_2146,"DAMO Academy, Alibaba Group,"
organization_2147,"DAMO Academy Alibaba Group,"
organization_2148,"Nanyang Technological University,"
organization_2149,Inria Lille
organization_2150,University of Lille
organization_2151,Argonne National Laboratory
organization_2152,University Hospital Bonn
organization_2153,"Key Laboratory of Shanghai Education Commission for Intelligent Interaction and Cognitive Engineering, Shanghai Jiao Tong University"
organization_2154,Leyan Tech
organization_2155,"Department of Computer Science and Engineering, Shanghai Jiao Tong University"
organization_2156,"Graz, Austria"
organization_2157,Know-Center GmbH
organization_2158,"Meta Platforms, Inc., USA"
organization_2159,"Duke University, Durham, USA"
organization_2160,Niantic
organization_2161,Sharif University of Technology
organization_2162,Okinawa Institute of Science and Technology
organization_2163,Department of Astronomy and Space Physics
organization_2164,Oxford Astrophysics
organization_2165,European Southern Observatory
organization_2166,"Instituut voor Sterrenkunde, KULeuven"
organization_2167,Gemini Observatory
organization_2168,Microsoft Research & GenAI
organization_2169,CCAZUIJINANGLU
organization_2170,Lanzhou University
organization_2171,Coherence Inc.
organization_2172,South China University of Technology.
organization_2173,Mohamed bin Zayed University of Artificial Intelligence.
organization_2174,"Institutes for Robotics and Intelligent Manufacturing, Chinese Academy of Sciences."
organization_2175,University of Chinese Academy of Sciences.
organization_2176,"State Key Laboratory of Robotics, Shenyang Institute of Automation, Chinese Academy of Sciences."
organization_2177,"Deemos Technology Co., Ltd., China"
organization_2178,"NeuDim Technology Co., Ltd., China"
organization_2179,Nexa AI
organization_2180,"Key Laboratory of Universal Wireless Communications, Ministry of Education, Beijing University of Posts and Telecommunications"
organization_2181,Beijing Union University
organization_2182,Laboratory for Atomistic and Molecular Mechanics (LAMM)
organization_2183,Schmarzman College of Computing
organization_2184,Center for Computational Science and Engineering
organization_2185,Istanbul Technical University
organization_2186,AWS Bedrock Science
organization_2187,"Correspondence: zhuotong@amazon.com, yanjunqi@amazon.com"
organization_2188,"Institute of AI (TeleAI), China Telecom"
organization_2189,"AIR, Tsinghua University"
organization_2190,"EVOL Lab, Institute of AI (TeleAI), China Telecom"
organization_2191,China University of Mining and Technology (CUHK) (SZ)
organization_2192,China Telecom
organization_2193,Suning
organization_2194,Springer Nature
organization_2195,University of Illinois Chicago
organization_2196,LoRA Land
organization_2197,"Piero Molina, Travis Addair, Devvret Rishi"
organization_2198,"Wael Abid, Geoffrey Angus, Arnav Garg, Jeffery Kinnison, Alex Sherstinsky ,"
organization_2199,310 Fine-tuned LLMs that
organization_2200,"Justin Zhao, Timothy Wang"
organization_2201,Predibase
organization_2202,Tampere University
organization_2203,"Audio Research Group, Tampere University"
organization_2204,"ARC Lab, Tencent PCK"
organization_2205,"Key Laboratory of System and Control, AMSS, Chinese Academy of Sciences"
organization_2206,North Carolina State University
organization_2207,"School of Information Science and Engineering, Shandong University"
organization_2208,Daais
organization_2209,Sony CSL
organization_2210,Luca Cosmo
organization_2211,Ca’ Foscari University of Venice
organization_2212,The University of Illinois Urbana-Champaign
organization_2213,Databricks Mosaic Research
organization_2214,CIFAR
organization_2215,Flatiron Institute
